TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
c_c009964,공주산림휴양마을,1,9,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,3,6048302007,충청남도 공주시 휴양사업소,충남 공주시 수원지공원길 222,,4553692,4415011000,2022-10-28 15:20:00.000,1,100000,백운산(306)(6인실)1박
d_d002373,다옴호텔,1,1,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,3,,,,,,,2022-11-05 17:00:00.000,1,69999,"1박,유닛1개"
c_c001530,비체펠리스,0,4,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,3,,,충남 보령시 웅천읍 열린바다1길 78,충남 보령시 웅천읍 독산리 784-1,,,,1,125000,
c_c000416,더원비즈니스무인호텔,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-08-26 00:00:00.000,3,68000,화순 더원 비즈니스 호텔 스탠다드
c_c001266,담양까사블랑카펜션 C동,0,3,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,,,전남 담양군 담양읍 연화길 167-74,,,,,4,230000,
c_c007783,바다스파랜드,1,11,N,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,1,4161061894,해수온천바다스파랜드,전남 고흥군 도양읍 명동길 16,전남 고흥군 도양읍 봉암리 2240-3,4667244,4677025324,2022-10-27 19:58:00.000,1,9000,
c_c008139,산마루모텔,10,2,,,,1,4624500102,산마루모텔,전북 남원시 주천면 운봉로 119,전북 남원시 주천면 고기리 2-2,3271026,4519031030,2022-10-22 00:00:00.000,1,65000,방값;식대
c_c002873,패밀리 오토캠핑장,0,5,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,3,,,충북 제천시 덕산면 월악산로4길 10,충북 제천시 덕산면 월악리 596,,,,5,100000,
c_c002398,온양관광호텔,0,1,Y,2022-09-10 00:00:00.000,2022-09-11 00:00:00.000,1,,,충남 아산시 온천대로 1459,충남 아산시 온천동 242-10,,,,3,90000,
c_c007955,키웨스트리조트,10,4,,,,1,,키웨스트리조트,전남 여수시 이순신광장로 139,,,,,3,4000,
c_c002740,꾸례게스트하우스,1,7,Y,2022-09-23 00:00:00.000,2022-09-25 00:00:00.000,1,2711000917,꾸례게스트하우스,전남 구례군 구례읍 서시천로 9,전남 구례군 구례읍 봉동리 179-1,3288011,4673025021,2022-09-24 18:26:00.000,1,44000,게스트하웅스비
c_c004020,더잭슨나인스호텔,0,1,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,,강원 춘천시 중앙로 193,강원 춘천시 근화동 265-1,,,,1,70000,
c_c011549,유토피아가족호텔,0,1,Y,2022-11-04 00:00:00.000,2022-11-05 00:00:00.000,2,,,전남 목포시 평화로 65-9,전남 목포시 상동 1145,,,,1,78000,
c_c000995,어반스테이 여수웅천,0,1,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,2,,,전남 여수시 웅천남1로 66,전남 여수시 웅천동 1868-4,,,,4,135000,
c_c001395,베니키아호텔 여수,0,1,Y,2022-08-24 00:00:00.000,2022-08-26 00:00:00.000,1,,,전남 여수시 시청서6길 19,전남 여수시 학동 200-16,,,,1,170088,
c_c011395,유탑마리나호텔&리조트,2,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,2208742885,(주)야놀자,전남 여수시 오동도로 61-15,전남 여수시 수정동 777-1,3282059,4613010200,2022-10-26 13:05:00.000,3,270000,여수 유탑 마리나 호텔&리조트
c_c001980,ACC디자인호텔,1,1,Y,2022-09-22 00:00:00.000,2022-09-25 00:00:00.000,2,4088198895,ACC호텔,광주 동구 금남로 226-11,,3009019,2911013200,2022-09-22 16:16:00.000,1,287100,호텔 숙박비
c_c002311,하루한옥,0,6,Y,2022-09-16 00:00:00.000,2022-09-17 00:00:00.000,4,,,충남 공주시 미나리3길 12-4,충남 공주시 금성동 192-8,,,,1,130000,
c_c002703,프린세스캠핑장,1,5,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,3,7815500526,프린세스피크닉카페,충남 공주시 치미마을길 74,충남 공주시 신관동 508,4554168,4415012000,2022-09-16 19:01:00.000,3,55000,
c_c001657,포레스트리솜,1,4,Y,2022-08-24 00:00:00.000,2022-08-25 00:00:00.000,2,3058126321,(주)호반호텔앤리조트,충북 제천시 백운면 금봉로 365,,3239008,4315036021,2022-08-25 12:00:00.000,1,216000,
c_c002164,스탕달모텔,10,2,,,,1,3051939299,스탕달모텔,충북 영동군 영동읍 계산로1길 24,충북 영동군 영동읍 계산리 689-10,4529032,4374025021,2022-09-13 14:38:00.000,3,50000,숙박비
c_c011393,1004호텔,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,4,,,전남 목포시 해안로259번길 13,전남 목포시 축복동2가 3-2,,,,5,120000,
c_c001789,제천자바무인호텔,1,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2022-08-26 00:07:00.000,1,67523,MO-제천자바무인호텔-3
c_c009508,호텔박스,0,1,Y,2022-10-27 00:00:00.000,2022-10-28 00:00:00.000,2,,,대전 중구 대종로432번길 28,대전 중구 대흥동 34,,,,1,60000,
c_c000740,연풍연가캠핑장,1,5,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,3,,,,,,,2022-05-31 10:51:00.000,1,35000,
c_c011442,마루호텔,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,전북 군산시 구시장로 82,전북 군산시 신영동 2-14,,,,1,66000,
c_c000931,롯데시티호텔 대전,0,1,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,3,,,대전 유성구 엑스포로123번길 33,대전 유성구 도룡동 4-30,,,,4,185000,
c_c012184,하이원리조트,10,4,,,,2,,하이원리조트,강원랜드,,,,,3,18000,
c_c000400,레이크45호텔,1,1,Y,2022-09-04 00:00:00.000,2022-09-06 00:00:00.000,1,2208115770,나이스정보통신㈜,,,,,2022-08-19 00:00:00.000,1,89536,LAKE45HOTEL
a_a007780,나인에비뉴,1,11,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,2,,AIRBNB,,,,,2022-08-30 00:00:00.000,1,86647,집/아파트 전체.침대 1개.게스트 2명
c_c001222,소백게스트하우스,1,7,Y,2022-08-19 00:00:00.000,2022-08-25 00:00:00.000,1,1880201244,소백게스트하우스,경북 영주시 영주로215번길 7-11,경북 영주시 영주동 335-39,4727417,4721010100,2022-08-19 11:38:00.000,1,320000,숙박비
c_c007804,제이즈호텔,0,1,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,1,,,전북 전주시 덕진구 산정3길 11,전북 전주시 덕진구 산정동 872-2,,,,4,28000,
c_c003122,광교유니코어오피스텔,0,11,Y,2022-09-26 00:00:00.000,2022-09-27 00:00:00.000,1,,,경기 수원시 영통구 도청로 95,경기 수원시 영통구 이의동 1351-6,,,,1,210000,
c_c012184,밀라노모텔,1,2,N,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,2281161799,밀라노모텔,강원 정선군 고한읍 지장천로 855,강원 정선군 고한읍 고한리 152-1,3229024,4277025321,2022-10-29 21:55:00.000,3,50000,모텔비
c_c000871,순천역게스트하우스,1,7,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,1,8310201182,순천역게스트하우스,전남 순천시 역전장길 32,전남 순천시 조곡동 161-15,4649666,4615011100,2022-08-24 11:58:00.000,3,8940,내일로기차여행티켓소지 9000원결제 2인실1박 1인기준
c_c000486,문성자연휴양림,1,9,Y,2022-08-25 00:00:00.000,2022-08-27 00:00:00.000,2,,,,,,,2022-08-20 00:00:00.000,1,170000,문성자연휴양림  
c_c008143,더짝게스트하우스,0,7,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,,충북 단양군 단양읍 수변로 123,충북 단양군 단양읍 별곡리 611,,,,5,264000,
c_c002800,벨라지오호텔,0,1,Y,2022-09-20 00:00:00.000,2022-09-21 00:00:00.000,1,,,전남 여수시 시청서6길 13,전남 여수시 학동 200-19,,,,,0,
c_c000862,유캐슬호텔,10,1,,,,2,,유캐슬호텔,전남 여수시 소라면 안심산길 155,전남 여수시 소라면 죽림리 117-7,4646651,4613031022,2022-08-21 00:00:00.000,1,61177,[사우나 2인 패키지] 디럭스트윈(싱글+싱글)
c_c004133,더휴식아늑 유성2호점,0,2,Y,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,2,,,대전 유성구 계룡로123번길 36,대전 유성구 봉명동 546-10,,,,1,100000,
c_c003800,CU 리솜레스트리점,2,4,Y,2022-10-04 00:00:00.000,2022-10-05 00:00:00.000,4,8248102515,주식회사인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,2022-09-17 10:55:00.000,3,267050,제천 리솜포레스트&레스트리
c_c000555,남천계곡민박,0,8,Y,2022-08-27 00:00:00.000,2022-08-30 00:00:00.000,1,,,남천2길 35,,,,,3,150000,
c_c000793,간드리집,1,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,에어앤비,,,,,2022-07-31 16:45:00.000,1,184847,에어앤비아파트숙박비
c_c000246,컨티뉴호텔 대전점,0,1,Y,2022-08-09 00:00:00.000,2022-08-10 00:00:00.000,2,,,대전 서구 월평로 53-9,대전 서구 월평동 512-1,,,,3,54000,
c_c001708,센티마르펜션 글램핑캠핑장,0,5,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,2,,,충남 태안군 원북면 학암포길 47-6,충남 태안군 원북면 방갈리 515-6,,,,5,85000,
c_c003217,소노캄 여수,0,1,Y,2022-10-14 00:00:00.000,2022-10-16 00:00:00.000,1,,,전남 여수시 오동도로 111,전남 여수시 수정동 772,,,,4,440000,
c_c009136,소노문 단양,1,4,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,3,,대명리조트,,,,,2022-10-21 00:00:00.000,1,199000,[충북]소노문 단양 올인클루시브 패키지 소노호텔앤리조트
c_c002195,자우리호텔당진점,10,1,,,,2,,자우리호텔당진점,통정리 348-14,,,,,1,65000,호텔비
c_c001706,뜰안채,1,6,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,3,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-08-26 00:00:00.000,1,59000,뜰안채신관 태조(101호)
c_c003333,서정적인호텔,0,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,,,광주 동구 천변우로 393-4,광주 동구 불로동 43-3,,,,3,130000,
c_c005395,한화리조트 대천파로스,1,4,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,4,1018130747,한화호텔앤드리조트(주),충남 보령시 해수욕장3길 11-10,충남 보령시 신흑동 2017,4556657,4418011000,2022-10-11 11:04:00.000,1,58500,
c_c002950,순천베네치아호텔,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-13 19:05:00.000,1,246896,순천 제네치아 호텔 숙박비
c_c001389,백년살구펜션,10,3,,,,2,,백년살구펜션,상관길18-7,,,,,3,20000,
c_c002593,온양관광호텔,1,1,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,2,7428600224,(주)위드이노베이션,,,,,2022-09-16 10:30:00.000,3,119040,온양관광호텔
c_c012506,에이본호텔 군산,0,1,Y,2022-11-04 00:00:00.000,2022-11-05 00:00:00.000,1,,,전북 군산시 해망로 10,,,,,4,107340,
c_c000196,숲속의하루,0,3,Y,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,7,,,충북 단양군 영춘면 남천4길 6,충북 단양군 영춘면 남천리 204-2,,,,5,330000,
c_c001833,베네치아관광호텔,1,1,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,2,4168177718,(주)베네치아관광호텔,전남 순천시 팔마2길 13,,4650070,4615011400,2022-08-26 20:58:00.000,1,214500,호텔비
c_c002377,전주호텔꽃심,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,7638601026,관광호텔꽃심,전북 전주시 완산구 팔달로 171,전북 전주시 완산구 경원동1가 102,3266077,4511110500,2022-09-24 00:00:00.000,1,146000,STANDARD DOUBLE
c_c003334,엘파크,0,11,Y,2022-10-08 00:00:00.000,2022-10-10 00:00:00.000,2,,,충북 청주시 청원구 오창읍 오창공원로 127,충북 청주시 청원구 오창읍 양청리 821-1,,,,1,242600,
c_c011282,글로리아호스텔,10,1,,,,2,6676800235,글로리아호스텔,전남 여수시 화양면 옥천로 1063-1,전남 여수시 화양면 이천리 205-3,3282060,4613033024,2022-10-29 10:44:00.000,1,6500,호텔비
c_c002040,리솜레스트리,0,1,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,3,,,충북 제천시 백운면 금봉로 365,,,,,3,300000,
c_c000048,무등산생태탐방원,0,9,Y,2022-08-08 00:00:00.000,2022-08-09 00:00:00.000,5,,,광주 북구 덕의길 20,광주 북구 충효동 805-3,,,,1,73920,
c_c003351,대리만족힐리지 농촌체험휴양마을,0,9,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,6,,,전북 임실군 신평면 가덕로 707,전북 임실군 신평면 호암리 1132,,,,5,70000,
b_b006134,호텔어썸,5,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,1798501603,중원푸드시스템주식회사,충북 충주시 중원대로 3432,충북 충주시 문화동 449,2246001,4313012700,2022-10-01 21:44:00.000,1,16000,
c_c014312,달몽펜션,1,3,Y,2022-11-12 00:00:00.000,2022-11-13 00:00:00.000,3,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-20 00:13:00.000,3,235300,홍성 달몽펜션
c_c003454,투썸호텔,1,1,Y,2022-09-30 00:00:00.000,2022-10-02 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2022-09-19 00:00:00.000,3,99900,MO전주투썸호텔 스탠다
c_c002641,장미펜션,0,3,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,,,충남 태안군 소원면 연들길 108,충남 태안군 소원면 모항리 809,,,,5,80000,
c_c003264,다호,1,7,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,3,,게스트하우스 다호,전북 군산시 구영7길 101,전북 군산시 영화동 22-5,4604091,4513011900,2022-09-23 12:00:00.000,1,100000,게스트하우스 2층 205호
c_c003213,북캠프 공주지점,0,5,Y,2022-10-07 00:00:00.000,2022-10-08 00:00:00.000,4,,,충남 공주시 신풍면 영정길 155-3,충남 공주시 신풍면 영정리 177-4,,,,3,180000,
c_c000086,호텔오노마대전오토그래프컬렉션,0,1,Y,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,2,,,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,,,,4,220000,
c_c005593,상암월드컵파크3단지아파트,0,11,N,2022-10-12 00:00:00.000,2022-10-13 00:00:00.000,1,,,서울 마포구 월드컵로 338,,,,,1,20000,
c_c012105,아리아호텔,2,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,3130357337,아리아호텔,충남 보령시 한내로 78-13,,3252040,4418010500,2022-10-30 17:14:00.000,1,25000,
c_c001228,(주)유탑마리나호텔&리조트,10,1,,,,4,6708501047,(주)유탑마리나호텔&리조트,전남 여수시 오동도로 61-15,전남 여수시 수정동 777-1,3282059,4613010200,2022-09-08 08:56:00.000,1,100000,호텔비
c_c003825,초이한옥호텔,1,1,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,8248102515,주식회사인터파크,서울 강남구 삼성로 512,서울 강남구 삼성동 157-1,3122005,1168010500,2022-09-16 17:23:00.000,1,80000,공주 초이 한옥호텔
c_c002660,부안관광호텔,0,1,N,2022-09-19 00:00:00.000,2022-09-20 00:00:00.000,2,,,전북 부안군 행안면 변산로 70-7,전북 부안군 행안면 역리 산 156-2,,,,3,70000,
c_c004876,라마다앙코르 평택호텔,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-02 11:25:00.000,1,37287,HO-패밀리 트윈
c_c001333,온양관광호텔,10,1,,,,2,1148725295,아고다페이먼트코리아유한회사,,,,,2022-09-01 10:42:00.000,1,14000,온양관광호텔
c_c014313,신두리캠핑장,0,5,N,2022-11-10 00:00:00.000,2022-11-11 00:00:00.000,2,,,,충남 태안군 원북면 신두리 1221-57,,,,5,25000,
c_c002444,한빛호텔,2,1,Y,2022-09-23 00:00:00.000,2022-09-25 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-14 21:50:00.000,1,80000,전주 한빛호텔 숙박비
c_c004812,숙소,1,11,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,에어비앤비,,,,,2022-09-05 23:15:00.000,1,115530,집/아파트 전체.침대1개.게스트2명
c_c001363,무주덕유산리조트,0,4,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,4,,,전북 무주군 설천면 만선로 185,전북 무주군 설천면 심곡리 1299-1,,,,1,210000,
c_c008149,스테이 틈,0,11,Y,2022-10-29 00:00:00.000,2022-10-29 00:00:00.000,2,,,,,,,,1,173295,
c_c005743,형제들의 쉼터,0,8,Y,2022-10-22 00:00:00.000,2022-10-22 00:00:00.000,4,,,"고전리791,792번지",,,,,3,100000,
c_c001748,무주덕유산리조트,1,4,Y,2022-08-31 00:00:00.000,2022-09-01 00:00:00.000,2,,NAVER FINANCIAL,,,,,2022-07-18 00:00:00.000,1,110000,[룸온니]가족호텔 실버 (19평)
c_c000841,도원게스트하우스,2,7,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,3,4022453897,도원,전북 전주시 완산구 팔달로 58-3,전북 전주시 완산구 서서학동 270-2,3266077,4511112600,2022-08-26 23:15:00.000,1,35000,
a_a005211,에버블루펜션,0,3,Y,2022-11-06 00:00:00.000,2022-11-07 00:00:00.000,2,,,충남 태안군 소원면 만리포3길 3-9,충남 태안군 소원면 의항리 979-239,,,,1,60499,
c_c003277,죽녹원 한옥숙박,0,6,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,4,,,전남 담양군 담양읍 죽향문화로 378,전남 담양군 담양읍 운교리 83,,,,5,100000,
c_c002777,제암산자연휴양림,2,9,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,17,4138300010,보성군청주차장,전남 보성군 웅치면 대산길 330,,4670079,4678040023,2022-09-14 17:11:00.000,1,180000,
c_c008191,부호텔,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,6783500289,부호텔,전남 담양군 담양읍 무정로 26,,3286006,4671025025,2022-10-14 09:50:00.000,3,69000,숙박비
c_c002853,에어비앤비 민박집,1,11,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,,에어비앤비,,,,,2022-10-01 15:00:00.000,1,138038,숙박비
c_c000048,샤인호텔,0,1,Y,2022-08-09 00:00:00.000,2022-08-10 00:00:00.000,2,,,서울 강북구 솔매로 62-3,서울 강북구 미아동 775-26,,,,1,41125,
c_c000114,마호네펜션,0,3,Y,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2,,,전북 고창군 부안면 서당물길 67-3,전북 고창군 부안면 선운리 272-2,,,,1,130000,
c_c000980,소노문 단양,0,4,Y,2022-09-08 00:00:00.000,2022-09-09 00:00:00.000,4,,,충북 단양군 단양읍 삼봉로 187-17,충북 단양군 단양읍 상진리 4-1,,,,4,81500,
c_c004404,엘디아호텔,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,1,,엘디아호텔,전남 여수시 시청동3길 24-7,전남 여수시 학동 178-2,4646589,4613012800,2022-09-27 18:01:00.000,1,179900,1박
c_c007761,리소프펜션,2,3,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,4091689125,소듐,전남 담양군 용면 추월산로 900-5,전남 담양군 용면 월계리 79-54,3286020,4671038026,2022-10-15 18:53:00.000,1,300000,숙박비
c_c009463,더오창호글램핑,0,5,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,3,,,충북 청주시 청원구 오창읍 화복로 780-106,,,,,4,250000,
c_c003344,윌슨하우스,1,11,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,,에어비앤비,,,,,2022-09-20 11:39:00.000,1,106255,집전체.침대1개.게스트2명  
c_c004486,성심해오름,0,7,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,8,,,전북 전주시 완산구 경기전길 126,전북 전주시 완산구 교동 266-3,,,,5,120000,
c_c001766,도원게스트하우스,1,7,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,4022453897,도원,전북 전주시 완산구 팔달로 58-3,전북 전주시 완산구 서서학동 270-2,3266077,4511112600,2022-08-28 10:13:00.000,1,105000,
c_c003889,띠아모호텔,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,5,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-23 16:19:00.000,1,135000,여수띠아모
c_c002544,소노문 단양,0,4,Y,2022-09-18 00:00:00.000,2022-09-19 00:00:00.000,4,,,충북 단양군 단양읍 삼봉로 187-17,,,,,4,187000,
c_c003080,클럼멤피스 글램핑앤리조트,0,5,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,5,,,월악로 1229,,,,,4,381000,
c_c006443,옥전자연휴양림,1,9,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,4,3048302387,제천의림지역사박물관,충북 제천시 봉양읍 옥전길 195,충북 제천시 봉양읍 옥전리 산 87,4517613,4315025028,2022-10-29 15:34:00.000,1,60000,노목3호(4인실)1박
c_c003363,운조루막둥이한옥민박,10,6,,,,2,,운조루막둥이한옥민박,오미리,,,,,5,16000,민박
c_c002096,피아골오토캠핑장,0,5,Y,2022-09-09 00:00:00.000,2022-09-11 00:00:00.000,2,,,전남 구례군 토지면 원기양지길 26,전남 구례군 토지면 내서리 101,,,,5,36000,
c_c002172,라마다호텔 대전,2,1,Y,2022-09-19 00:00:00.000,2022-09-20 00:00:00.000,5,6238501925,주식회사에스더블유베리즈라마다대전호텔,대전 유성구 계룡로 127,,3010024,3020011100,2022-09-19 16:35:00.000,1,224000,호텔비
c_c003270,뉴제이플러스스파펜션,0,3,Y,2022-09-23 00:00:00.000,2022-09-25 00:00:00.000,2,,,전남 여수시 화양면 화서로 146-1,전남 여수시 화양면 이목리 509-5,,,,1,176800,
c_c005887,이끌림호텔 아비숑별관,1,1,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,5278800686,주식회사 카카오페이,경기 성남시 분당구 판교역로 152,경기 성남시 분당구 백현동 537,3179025,4113511000,2022-10-08 10:33:00.000,1,55000,
c_c007423,유성호텔,0,1,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,1,,,대전 유성구 온천로 9,대전 유성구 봉명동 443-9,,,,1,100500,
c_c012105,아리아호텔,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,아리아 호텔,충남 보령시 한내로 78-13,,3252040,4418010500,2022-10-28 21:20:00.000,1,100000,호텔비
c_c013129,에어비앤비,1,11,Y,2022-11-05 00:00:00.000,2022-11-06 00:00:00.000,2,,에어비앤비,,,,,2022-10-29 18:52:00.000,1,76336,집/아파트 전체.침대 1개.게스트 2명
c_c001877,유탑마리나호텔&리조트,1,1,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,2,2208742885,(주)야놀자,,,,,2022-06-17 09:56:00.000,1,105000,여수 유탑 마리나 호텔&리조트
c_c003167,달잠게스트하우스,0,7,Y,2022-09-28 00:00:00.000,2022-09-29 00:00:00.000,1,,,전남 순천시 오천3길 48,전남 순천시 오천동 980-5,,,,1,25000,
c_c003643,신안비치호텔,0,1,Y,2022-10-19 00:00:00.000,2022-10-20 00:00:00.000,4,,,전남 목포시 해안로 2,전남 목포시 죽교동 440-4,,,,3,150000,
c_c002427,여수블라썸호텔,1,1,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-09 09:54:00.000,1,100000,MO-여수블라썸호텔 - 디럭
c_c004556,항도호텔,1,1,N,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,1,1984900494,항도장/항도목욕탕,전북 군산시 구영7길 69,,4604091,4513010500,2022-10-08 14:50:00.000,1,70000,
c_c002300,함평 글램킹 글램핑,1,5,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,2,,불스글램핑,전남 함평군 함평읍 장년길 40,전남 함평군 함평읍 장년리 726,4691264,4686025032,2022-09-25 00:00:00.000,3,200000,디럭스(1);바베큐세트600G(1);불멍세트(숯불미포함)(1)
a_a002570,수안보온천수호텔,1,1,Y,2022-09-22 00:00:00.000,2022-09-23 00:00:00.000,4,3031239289,수안보온천수호텔,충북 충주시 수안보면 장터2길 12,,4515239,4313032521,2022-09-22 16:54:00.000,1,160000,숙박비
c_c009406,배낭맨고양이,2,7,Y,2022-11-01 00:00:00.000,2022-11-02 00:00:00.000,1,,배낭맨고양이,충남 천안시 동남구 은행길 5-5,,4547624,4413110100,2022-11-01 00:00:00.000,1,25000,숙박비
c_c000352,호텔머드린,0,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,4,,,충남 보령시 해수욕장8길 28,충남 보령시 신흑동 2270-3,,,,1,181000,
c_c003224,탑클라우드호텔 군산점,0,1,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,3,,,전북 군산시 번영로 150-13,전북 군산시 경장동 523-6,,,,1,138000,
c_c000843,소보루,0,8,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,,,경남 하동군 악양면 하중대길 55-14,경남 하동군 악양면 중대리 581-1,,,,5,160000,
c_c002543,순천만S호텔,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,4,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-12 00:02:00.000,1,108000,HO-로얄 스위트
c_c006615,칙칙폭폭 999,0,7,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,3,,,,,,,,1,60000,
c_c000296,베스트웨스턴플러스 전주호텔,0,1,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,2,,,전북 전주시 완산구 현무1길 41,전북 전주시 완산구 서노송동 603-3,,,,1,284400,
c_c006394,삽교호비치파크호텔,1,1,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,2,,삽교호비치파크,충남 당진시 신평면 삽교천2길 35,충남 당진시 신평면 운정리 198,4595323,4427038028,2022-10-11 00:00:00.000,1,90000,호텔비
