TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
d_d004333,D01,d004333,1;24;26;27;28;,2022-10-09,2022-10-10,대중교통 등,,1;24;26;27;28;,28;5;1
a_a006124,D02,a006124,23;7;2;10;,2022-10-11,2022-10-13,자가용,수도권 외 거주 39세 이하 커플,23;7;2;10;,23;10;2
d_d001323,D01,d001323,1;22;24;6;9;,2022-09-12,2022-09-14,대중교통 등,,1;22;24;6;9;,22;6;26
d_d006984,D01,d006984,12;2;21;22;26;,2022-10-20,2022-10-25,대중교통 등,,12;2;21;22;26;,21;22;26
d_d007968,D01,d007968,21;22;24;27;,2022-11-04,2022-11-07,자가용,,21;22;24;27;,22;21;24
a_a007172,D02,a007172,1;13;22;26;3;,2022-10-27,2022-10-28,자가용,수도권 거주 40세 이상 커플,1;13;22;26;3;,13;1;26
a_a001424,D02,a001424,21;23;24;7;9;,2022-09-06,2022-09-08,자가용,,21;23;24;7;9;,23;1;4
a_a000490,D02,a000490,10;22;5;6;8;,2022-08-20,2022-08-22,자가용,,10;22;5;6;8;,3;5;21
d_d000948,D01,d000948,22;24;27;4;7;,2022-09-06,2022-09-08,대중교통 등,,22;24;27;4;7;,24;26;22
d_d004219,D01,d004219,12;13;24;26;27;,2022-10-09,2022-10-10,자가용,,12;13;24;26;27;,9;12;24
d_d005738,D01,d005738,11;2;25;4;,2022-10-28,2022-10-31,자가용,,11;2;25;4;,11;3;6
d_d010183,D01,d010183,1;2;3;4;5;,2022-10-31,2022-11-04,대중교통 등,,1;2;3;4;5;,21;26;1
d_d006743,D01,d006743,5;24;27;1;4;,2022-10-22,2022-10-25,대중교통 등,39세 이하 3인 이상 친구,5;24;27;1;4;,4;5;24
d_d000281,D01,d000281,2;23;4;5;,2022-08-19,2022-08-22,대중교통 등,39세 이하 부모 동반 여행,2;23;4;5;,2;23;4
a_a000411,D02,a000411,1;2;23;4;,2022-09-04,2022-09-06,자가용,,1;2;23;4;,23;6;1
a_a002022,D02,a002022,12;21;22;24;4;,2022-09-10,2022-09-11,자가용,,12;21;22;24;4;,22;12;26
d_d005782,D01,d005782,2;1;23;5;4;,2022-10-28,2022-10-30,자가용,,2;1;23;5;4;,23;2;1
d_d002758,D01,d002758,28;,2022-10-26,2022-10-30,대중교통 등,,28;,28;22;11
d_d004389,D01,d004389,1;12;5;6;9;,2022-10-08,2022-10-11,대중교통 등,39세 이하 3인 이상 친구,1;12;5;6;9;,24;22;9
d_d002747,D01,d002747,2;23;6;,2022-10-11,2022-10-16,자가용,39세 이하 자녀 동반 여행,2;23;6;,23;2;22
d_d012383,D01,d012383,4;,2022-11-12,2022-11-13,,,4;,4;21;22
a_a004038,D02,a004038,28;3;4;,2022-10-05,2022-10-07,자가용,,28;3;4;,28;3;6
d_d004268,D01,d004268,4;,2022-10-29,2022-10-31,자가용,,4;,3;4;27
d_d004005,D01,d004005,27;5;8;9;,2022-10-08,2022-10-10,자가용,,27;5;8;9;,9;11;27
b_b014606,D02,b014606,8;25;22;,2022-10-28,2022-10-29,자가용,,8;25;22;,25;22;8
d_d001893,D01,d001893,1;2;5;6;9;,2022-10-01,2022-10-04,대중교통 등,40세 이상 부부 여행,1;2;5;6;9;,21;28;22
d_d000108,D01,d000108,21;22;24;26;27;,2022-08-10,2022-08-14,대중교통 등,40세 이상 자녀 동반 여행,2;,5;21;24
d_d003360,D01,d003360,22;5;9;,2022-10-08,2022-10-09,자가용,,22;5;9;,5;7;22
d_d005801,D01,d005801,6;8;22;24;21;4;28;,2022-10-29,2022-10-31,자가용,,6;8;22;24;21;4;28;,21;24;4
d_d003676,D01,d003676,1;12;3;4;6;,2022-10-28,2022-10-31,자가용,,1;12;3;4;6;,4;10;12
d_d002785,D01,d002785,22;,2022-10-05,2022-10-06,자가용,,22;,27;22;1
d_d002821,D01,d002821,10;21;3;,2022-10-15,2022-10-20,대중교통 등,,10;21;3;,21;3;2
d_d002998,D01,d002998,1;10;22;5;7;,2022-10-10,2022-10-14,자가용,39세 이하 커플 여행,1;10;22;5;7;,22;24;26
d_d003062,D01,d003062,21;23;,2022-10-04,2022-10-06,자가용,,21;23;,23;21;10
d_d009214,D01,d009214,1;21;22;24;4;,2022-10-28,2022-10-30,대중교통 등,,1;21;22;24;4;,1;2;28
d_d004865,D01,d004865,2;22;28;3;6;,2022-10-09,2022-10-17,자가용,,2;22;28;3;6;,28;8;3
d_d002275,D01,d002275,22;4;,2022-09-29,2022-10-02,대중교통 등,,22;4;,3;22;5
d_d003099,D01,d003099,2;21;5;,2022-10-07,2022-10-10,대중교통 등,,2;21;5;,22;2;24
d_d003168,D01,d003168,22;26;,2022-10-08,2022-10-09,자가용,,22;26;,22;1;26
d_d005200,D01,d005200,2;5;6;28;,2022-10-26,2022-10-29,자가용,,2;5;6;28;,28;2;4
d_d002278,D02,d002278,21;,2022-10-08,2022-10-11,자가용,,21;,21;3;1
d_d003374,D01,d003374,23;10;22;,2022-10-30,2022-11-01,자가용,,23;10;22;,25;4;21
d_d005360,D01,d005360,23;6;5;1;21;26;28;,2022-10-13,2022-10-17,자가용,,23;6;5;1;21;26;28;,23;22;21
d_d005475,D01,d005475,22;23;24;26;28;,2022-10-24,2022-10-27,대중교통 등,,22;23;24;26;28;,22;24;28
d_d002742,D01,d002742,13;5;1;,2022-10-05,2022-10-09,대중교통 등,,13;5;1;,1;5;22
d_d001443,D01,d001443,1;2;3;6;9;,2022-09-24,2022-09-28,대중교통 등,39세 이하 커플 여행,1;2;3;6;9;,1;3;6
d_d003527,D01,d003527,21;22;26;4;6;,2022-10-08,2022-10-10,자가용,,21;22;26;4;6;,2;22;1
d_d000589,D01,d000589,1;23;4;5;6;,2022-08-23,2022-08-27,자가용,,1;23;4;5;6;,1;6;23
d_d002067,D01,d002067,1;2;4;5;6;,2022-10-02,2022-10-06,대중교통 등,,1;2;4;5;6;,2;28;1
d_d009464,D01,d009464,1;22;26;4;,2022-10-28,2022-11-01,대중교통 등,39세 이하 커플 여행,1;22;26;4;,22;26;1
d_d007844,D01,d007844,21;,2022-10-28,2022-11-01,대중교통 등,,21;,21;1;22
d_d010685,D01,d010685,2;3;4;5;6;,2022-11-02,2022-11-06,대중교통 등,,2;3;4;5;6;,22;26;4
a_a006269,D02,a006269,22;,2022-10-08,2022-10-09,,,22;,22;21;5
d_d002485,D01,d002485,1;2;22;24;26;,2022-10-09,2022-10-15,대중교통 등,39세 이하 커플 여행,1;2;22;24;26;,22;24;26
d_d004735,D01,d004735,1;23;6;11;5;,2022-10-23,2022-10-25,자가용,,1;23;6;11;5;,6;1;23
d_d004830,D01,d004830,1;2;3;5;6;,2022-10-17,2022-10-22,대중교통 등,,1;2;3;5;6;,21;1;27
b_b001930,D01,b001930,1;2;23;5;6;,2022-10-02,2022-10-05,대중교통 등,,1;2;23;5;6;,10;23;1
d_d007674,D01,d007674,22;23;,2022-10-29,2022-10-31,자가용,,22;23;,23;6;3
d_d009831,D01,d009831,1;21;28;4;6;,2022-10-29,2022-11-03,대중교통 등,,1;21;28;4;6;,28;6;4
d_d001696,D01,d001696,1;2;22;23;6;,2022-10-17,2022-10-20,자가용,,1;2;22;23;6;,23;2;1
d_d012426,D01,d012426,11;6;,2022-11-09,2022-11-10,,,11;6;,6;11;2
d_d001484,D01,d001484,1;23;27;28;4;,2022-09-17,2022-09-20,자가용,,1;23;27;28;4;,22;27;2
c_c005215,D02,c005215,13;21;22;24;26;,2022-10-02,2022-10-03,자가용,,13;21;22;24;26;,22;9;24
d_d000323,D01,d000323,2;3;4;5;6;,2022-08-19,2022-08-22,대중교통 등,40세 이상 자녀 동반 여행,2;3;4;5;6;,3;6;2
d_d001662,D01,d001662,22;4;5;6;7;,2022-09-24,2022-09-28,대중교통 등,39세 이하 커플 여행,22;4;5;6;7;,5;22;6
d_d000729,D01,d000729,10;2;23;3;5;,2022-09-06,2022-09-09,대중교통 등,,10;2;23;3;5;,22;3;12
d_d003650,D01,d003650,2;3;6;9;11;12;4;22;21;4;27;26;6;1;,2022-10-17,2022-10-20,자가용,,2;3;6;9;11;12;4;22;21;4;27;26;6;1;,2;8;3
c_c000157,D02,c000157,22;4;,2022-08-14,2022-08-16,자가용,,4;,4;1;22
d_d001229,D01,d001229,1;11;5;6;7;,2022-09-15,2022-09-19,대중교통 등,,1;11;5;6;7;,7;22;5
d_d002756,D01,d002756,10;22;28;6;9;,2022-10-02,2022-10-05,대중교통 등,39세 이하 커플 여행,10;22;28;6;9;,10;22;6
d_d004601,D01,d004601,27;22;2;,2022-10-13,2022-10-16,대중교통 등,,27;22;2;,22;24;27
d_d002631,D01,d002631,11;1;22;23;,2022-10-19,2022-10-22,대중교통 등,39세 이하 자녀 동반 여행,11;1;22;23;,1;2;11
d_d001260,D01,d001260,1;22;24;5;7;,2022-09-21,2022-09-25,자가용,,1;22;24;5;7;,22;24;26
d_d000304,D01,d000304,1;28;7;9;,2022-08-19,2022-08-22,대중교통 등,39세 이하 3인 이상 친구,1;28;7;9;,2;5;1
c_c000516,D02,c000516,12;2;22;27;,2022-08-20,2022-08-22,자가용,,12;2;22;27;,27;12;22
d_d009637,D01,d009637,21;22;26;27;4;,2022-11-05,2022-11-08,대중교통 등,39세 이하 커플 여행,21;22;26;27;4;,22;26;11
d_d001935,D01,d001935,2;21;28;,2022-10-04,2022-10-08,대중교통 등,39세 이하 3인 이상 친구,2;21;28;,21;1;2
d_d001301,D01,d001301,22;24;26;28;5;,2022-09-12,2022-09-17,대중교통 등,,22;24;26;28;5;,5;1;11
d_d001821,D01,d001821,22;23;7;,2022-10-01,2022-10-04,대중교통 등,,22;23;7;,22;23;24
d_d002122,D01,d002122,22;4;,2022-10-15,2022-10-19,대중교통 등,,22;4;,22;1;26
d_d008161,D01,d008161,11;21;3;,2022-10-30,2022-10-31,자가용,,11;21;3;,21;11;22
d_d009659,D01,d009659,1;3;4;6;9;,2022-11-02,2022-11-03,대중교통 등,,1;3;4;6;9;,11;1;24
d_d001208,D01,d001208,12;22;24;26;27;,2022-09-18,2022-09-23,자가용,,12;22;24;26;27;,27;6;2
d_d005632,D01,d005632,22;23;24;4;,2022-10-24,2022-10-26,자가용,,22;23;24;4;,3;4;24
d_d000895,D01,d000895,1;2;21;22;5;,2022-09-01,2022-09-04,대중교통 등,39세 이하 부모 동반 여행,1;2;21;22;5;,21;22;6
b_b007524,D02,b007524,21;,2022-10-30,2022-10-31,,,21;,21;24;22
d_d001908,D01,d001908,1;21;22;28;6;,2022-10-14,2022-10-17,대중교통 등,,1;21;22;28;6;,28;21;24
a_a008302,D02,a008302,25;5;7;,2022-11-04,2022-11-07,대중교통 등,,25;5;7;,25;7;5
b_b000542,D02,b000542,1;22;5;6;7;,2022-08-17,2022-08-20,자가용,,6;,2;6;3
d_d007947,D01,d007947,2;10;6;22;11;26;28;23;12;21;3;,2022-10-31,2022-11-03,자가용,,2;10;6;22;11;26;28;23;12;21;3;,23;22;3
d_d009075,D01,d009075,1;2;24;4;,2022-10-31,2022-11-01,자가용,,1;2;24;4;,3;1;12
d_d012345,D01,d012345,22;24;5;,2022-11-12,2022-11-13,,,22;24;5;,6;24;21
d_d000251,D01,d000251,1;2;23;6;,2022-08-19,2022-08-25,대중교통 등,39세 이하 커플 여행,1;2;23;6;,23;22;1
d_d002875,D01,d002875,2;22;23;3;5;,2022-10-08,2022-10-11,자가용,,2;22;23;3;5;,2;11;23
d_d011027,D01,d011027,21;22;23;26;,2022-11-02,2022-11-08,대중교통 등,,21;22;23;26;,21;22;23
b_b005163,D02,b005163,21;22;28;5;,2022-10-03,2022-10-05,자가용,,21;22;28;5;,5;22;4
d_d004486,D01,d004486,2;3;6;9;,2022-10-08,2022-10-11,자가용,,2;3;6;9;,9;3;22
d_d005235,D01,d005235,1;12;21;22;,2022-10-12,2022-10-16,대중교통 등,39세 이하 부부 여행,1;12;21;22;,12;21;22
d_d010354,D01,d010354,22;24;26;5;6;,2022-11-05,2022-11-08,대중교통 등,39세 이하 3인 이상 친구,22;24;26;5;6;,6;2;22
d_d010548,D01,d010548,10;2;22;23;3;,2022-11-03,2022-11-08,대중교통 등,39세 이하 커플 여행,10;2;22;23;3;,10;22;23
d_d003567,D01,d003567,6;28;5;,2022-10-07,2022-10-11,대중교통 등,,6;28;5;,28;5;22
b_b002249,D02,b002249,22;23;26;,2022-08-19,2022-08-22,자가용,,22;23;26;,23;22;26
d_d007864,D01,d007864,21;22;23;27;28;,2022-10-29,2022-10-31,자가용,,21;22;23;27;28;,23;22;28
d_d004972,D01,d004972,2;22;1;6;11;12;27;28;,2022-11-04,2022-11-06,자가용,,2;22;1;6;11;12;27;28;,2;24;6
d_d003925,D01,d003925,1;2;5;6;,2022-10-08,2022-10-11,자가용,40세 이상 자녀 동반 여행,1;2;5;6;,6;2;5
d_d011819,D01,d011819,24;25;27;4;7;,2022-11-03,2022-11-08,자가용,,24;25;27;4;7;,3;25;1
a_a002907,D02,a002907,21;22;27;,2022-10-01,2022-10-02,대중교통 등,,21;22;27;,21;22;27
d_d007019,D01,d007019,10;25;6;,2022-10-20,2022-10-22,자가용,,10;25;6;,10;12;24
d_d000499,D01,d000499,10;21;23;28;4;,2022-08-20,2022-08-25,대중교통 등,,10;21;23;28;4;,28;10;21
d_d009523,D01,d009523,2;27;28;9;,2022-11-03,2022-11-08,자가용,,2;27;28;9;,2;9;28
d_d000143,D01,d000143,22;4;5;6;9;,2022-08-20,2022-08-24,대중교통 등,39세 이하 커플 여행,4;,22;23;2
d_d009936,D01,d009936,2;26;6;7;9;,2022-10-29,2022-10-30,자가용,,2;26;6;7;9;,2;24;26
d_d010686,D01,d010686,21;22;24;27;6;,2022-11-05,2022-11-10,대중교통 등,,21;22;24;27;6;,5;22;6
d_d010373,D01,d010373,2;22;23;,2022-10-30,2022-11-03,자가용,39세 이하 커플 여행,2;22;23;,2;5;26
d_d003719,D01,d003719,10;2;22;26;4;,2022-10-14,2022-10-18,자가용,40세 이상 3인 이상 친구,10;2;22;26;4;,10;22;24
d_d002328,D01,d002328,2;3;5;6;,2022-10-13,2022-10-18,자가용,40세 이상 3대 동반 여행,2;3;5;6;,2;3;6
d_d012306,D01,d012306,21;22;24;26;,2022-11-12,2022-11-13,,,21;22;24;26;,22;6;1
d_d005574,D01,d005574,1;21;22;26;12;3;2;24;28;27;10;,2022-10-15,2022-10-17,자가용,,1;21;22;26;12;3;2;24;28;27;10;,3;24;21
d_d001221,D01,d001221,12;21;22;23;5;,2022-09-15,2022-09-18,자가용,,12;21;22;23;5;,5;26;22
a_a015106,D02,a015106,21;22;28;5;,2022-10-29,2022-10-30,자가용,,21;22;28;5;,28;22;21
b_b004853,D02,b004853,1;22;24;26;4;,2022-09-30,2022-10-02,자가용,,1;22;24;26;4;,1;26;22
c_c003425,D02,c003425,2;22;3;4;6;,2022-10-15,2022-10-17,대중교통 등,,2;22;3;4;6;,4;28;2
d_d004635,D01,d004635,1;10;12;3;8;,2022-11-07,2022-11-12,자가용,,1;10;12;3;8;,8;24;6
d_d008058,D01,d008058,2;28;,2022-10-28,2022-10-31,대중교통 등,40세 이상 자녀 동반 여행,2;28;,2;28;3
d_d001374,D01,d001374,23;3;6;,2022-09-20,2022-09-23,대중교통 등,,23;3;6;,6;3;11
d_d002773,D01,d002773,12;2;23;3;4;,2022-10-20,2022-10-27,자가용,39세 이하 자녀 동반 여행,12;2;23;3;4;,2;23;6
d_d001209,D01,d001209,1;21;22;24;27;,2022-09-22,2022-09-25,대중교통 등,,1;21;22;24;27;,2;22;27
d_d004661,D01,d004661,10;21;22;3;5;,2022-10-15,2022-10-20,대중교통 등,,10;21;22;3;5;,21;22;10
a_a000394,D02,a000394,3;5;6;,2022-08-27,2022-08-30,자가용,,3;5;6;,6;5;3
d_d003131,D01,d003131,1;21;28;5;,2022-10-21,2022-10-25,대중교통 등,,1;21;28;5;,1;21;28
a_a001721,D02,a001721,1;10;6;7;9;,2022-09-09,2022-09-11,자가용,,1;10;6;7;9;,10;6;9
d_d012487,D01,d012487,1;25;,2022-11-11,2022-11-12,,,1;25;,2;25;1
d_d012375,D01,d012375,22;6;25;,2022-11-12,2022-11-13,,,22;6;25;,22;26;24
d_d004103,D01,d004103,22;4;21;23;,2022-10-15,2022-10-19,자가용,39세 이하 커플 여행,22;4;21;23;,22;23;21
d_d000233,D01,d000233,1;2;23;26;3;,2022-08-19,2022-08-22,자가용,40세 이상 자녀 동반 여행,1;2;23;26;3;,2;11;23
b_b003774,D02,b003774,2;22;,2022-09-10,2022-09-13,자가용,,2;22;,2;3;24
d_d000525,D01,d000525,21;22;23;4;6;,2022-08-27,2022-08-31,대중교통 등,,21;22;23;4;6;,21;6;23
d_d000583,D01,d000583,12;2;3;4;5;,2022-08-27,2022-09-01,대중교통 등,39세 이하 커플 여행,12;2;3;4;5;,2;22;4
d_d007997,D01,d007997,1;23;24;4;6;,2022-10-30,2022-10-31,대중교통 등,,1;23;24;4;6;,2;6;24
d_d004624,D01,d004624,23;6;2;22;28;11;1;7;,2022-10-08,2022-10-11,자가용,,23;6;2;22;28;11;1;7;,23;22;7
d_d004695,D01,d004695,2;21;22;3;9;,2022-10-25,2022-10-29,대중교통 등,,2;21;22;3;9;,21;2;3
d_d009909,D01,d009909,22;,2022-11-03,2022-11-06,대중교통 등,,22;,5;22;21
d_d002241,D01,d002241,1;12;28;4;6;,2022-09-29,2022-10-01,자가용,39세 이하 커플 여행,1;12;28;4;6;,3;22;6
d_d009139,D01,d009139,1;2;3;4;6;,2022-10-29,2022-10-31,자가용,,1;2;3;4;6;,6;24;22
d_d009928,D01,d009928,1;22;23;26;4;,2022-10-30,2022-11-02,대중교통 등,39세 이하 커플 여행,1;22;23;26;4;,1;22;26
d_d000487,D01,d000487,10;22;23;24;5;,2022-09-01,2022-09-06,자가용,,10;22;23;24;5;,22;21;24
d_d002545,D01,d002545,11;27;,2022-10-02,2022-10-05,대중교통 등,,11;27;,6;11;27
a_a002300,D02,a002300,1;22;23;,2022-09-27,2022-09-29,자가용,수도권 거주 39세 이하 커플,1;22;23;,22;23;1
d_d002504,D01,d002504,1;22;,2022-10-07,2022-10-10,대중교통 등,39세 이하 자녀 동반 여행,1;22;,22;2;1
d_d000278,D01,d000278,10;2;21;22;5;,2022-08-28,2022-08-31,자가용,,10;2;21;22;5;,21;23;10
a_a000439,D02,a000439,1;23;3;,2022-08-22,2022-08-24,대중교통 등,수도권 거주 39세 이하 부부,1;23;3;,23;1;3
d_d006737,D01,d006737,22;23;4;6;,2022-10-17,2022-10-19,대중교통 등,,22;23;4;6;,6;21;24
a_a001714,D02,a001714,23;,2022-10-14,2022-10-16,대중교통 등,,23;,23;6;9
b_b002878,D02,b002878,1;2;22;5;6;,2022-08-20,2022-08-23,자가용,,1;2;22;5;6;,6;2;22
d_d002126,D01,d002126,22;26;,2022-10-21,2022-10-25,대중교통 등,,22;26;,21;22;26
a_a012249,D02,a012249,22;25;26;,2022-10-30,2022-10-31,자가용,,22;25;26;,22;21;24
d_d000101,D01,d000101,11;2;23;28;5;,2022-08-11,2022-08-16,대중교통 등,40세 이상 부부 여행,2;,2;5;23
d_d002218,D01,d002218,24;26;27;3;9;,2022-10-08,2022-10-12,대중교통 등,40세 이상 3인 이상 친구,24;26;27;3;9;,22;9;10
d_d004228,D01,d004228,21;22;24;26;7;,2022-10-14,2022-10-16,자가용,,21;22;24;26;7;,21;22;24
a_a002082,D02,a002082,22;26;27;28;,2022-09-11,2022-09-13,대중교통 등,,22;26;27;28;,22;26;27
d_d001876,D01,d001876,1;12;21;22;6;,2022-09-26,2022-09-30,대중교통 등,,1;12;21;22;6;,21;22;1
d_d001300,D01,d001300,1;21;,2022-09-08,2022-09-11,대중교통 등,,1;21;,21;1;3
a_a014899,A03,a014899,22;23;1;7;10;,2022-10-29,2022-10-31,대중교통 등,수도권 거주 39세 이하 커플,22;23;1;7;10;,22;7;25
d_d001881,D01,d001881,1;3;4;7;9;,2022-10-06,2022-10-13,대중교통 등,,1;3;4;7;9;,2;7;22
c_c007579,D02,c007579,1;2;3;4;5;,2022-10-16,2022-10-18,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;2;3;4;5;,13;2;22
d_d002004,D01,d002004,2;22;26;27;28;,2022-10-18,2022-10-22,자가용,,2;22;26;27;28;,21;6;22
d_d000305,D01,d000305,1;10;2;5;6;,2022-09-02,2022-09-05,대중교통 등,39세 이하 부부 여행,1;10;2;5;6;,2;26;1
a_a003547,D02,a003547,2;21;22;3;8;,2022-09-30,2022-10-03,자가용,,2;21;22;3;8;,21;8;3
d_d002671,D01,d002671,28;,2022-10-02,2022-10-06,자가용,,28;,21;11;2
d_d005290,D01,d005290,22;10;23;,2022-10-25,2022-10-27,자가용,,22;10;23;,23;22;10
d_d006753,D01,d006753,22;23;5;,2022-10-23,2022-10-27,자가용,,22;23;5;,1;22;23
d_d002005,D01,d002005,1;2;26;5;9;,2022-10-02,2022-10-06,자가용,39세 이하 부부 여행,1;2;26;5;9;,2;6;26
d_d002148,D01,d002148,22;27;5;,2022-10-22,2022-10-25,대중교통 등,,22;27;5;,5;10;22
d_d009080,D01,d009080,21;24;26;28;,2022-10-30,2022-10-31,자가용,,21;24;26;28;,26;22;1
c_c002202,D02,c002202,2;22;26;27;,2022-09-18,2022-09-19,자가용,충청권 외에 거주하는 40세 이상 부부,2;22;26;27;,2;22;26
d_d002242,D01,d002242,1;2;3;4;6;,2022-10-05,2022-10-08,자가용,40세 이상 3인 이상 친구,1;2;3;4;6;,24;3;22
d_d003916,D01,d003916,22;24;28;8;,2022-10-21,2022-10-25,대중교통 등,,22;24;28;8;,8;28;24
c_c001010,D02,c001010,21;22;24;26;27;,2022-08-31,2022-09-03,대중교통 등,,21;22;24;26;27;,27;21;22
d_d002801,D01,d002801,28;23;9;6;4;3;2;1;10;11;12;22;24;26;27;21;,2022-10-03,2022-10-07,대중교통 등,,28;23;9;6;4;3;2;1;10;11;12;22;24;26;27;21;,6;21;1
d_d001332,D01,d001332,11;21;26;27;28;,2022-09-29,2022-10-01,자가용,,11;21;26;27;28;,2;9;26
d_d009620,D01,d009620,2;22;28;,2022-10-29,2022-10-31,자가용,,2;22;28;,2;22;28
a_a001479,D02,a001479,12;21;22;23;25;,2022-08-26,2022-08-29,자가용,,12;21;22;23;25;,12;21;23
d_d010232,D01,d010232,2;22;23;26;5;,2022-11-01,2022-11-03,자가용,,2;22;23;26;5;,23;22;21
b_b000384,D02,b000384,10;21;22;23;5;,2022-08-09,2022-08-12,자가용,,5;,5;22;1
d_d010057,D01,d010057,1;2;3;4;5;,2022-10-28,2022-10-30,대중교통 등,,1;2;3;4;5;,1;22;11
d_d007637,D01,d007637,1;10;21;22;23;,2022-10-26,2022-11-04,대중교통 등,,1;10;21;22;23;,1;6;4
d_d004068,D01,d004068,11;27;10;,2022-10-15,2022-10-17,자가용,,11;27;10;,11;27;10
d_d004713,D01,d004713,6;,2022-10-08,2022-10-09,자가용,,6;,6;2;3
a_a000328,D02,a000328,1;12;3;4;5;,2022-08-19,2022-08-22,자가용,,1;12;3;4;5;,3;4;5
a_a001993,D02,a001993,11;21;28;3;8;,2022-09-24,2022-09-26,자가용,수도권 거주 40세 이상 3인 이상 친구,11;21;28;3;8;,2;9;11
b_b009691,D02,b009691,1;2;22;27;3;,2022-10-23,2022-10-24,자가용,경상권에 거주하는 39세 이하 커플,1;2;22;27;3;,2;3;1
d_d002661,D01,d002661,12;22;23;24;5;,2022-10-05,2022-10-09,대중교통 등,,12;22;23;24;5;,22;23;12
c_c002578,D02,c002578,2;21;22;26;6;,2022-09-24,2022-09-26,자가용,호남권 외에 거주하는 39세 이하 부모 동반,2;21;22;26;6;,6;2;26
d_d001115,D01,d001115,28;6;,2022-09-08,2022-09-12,대중교통 등,39세 이하 부모 동반 여행,28;6;,28;5;1
d_d009059,D01,d009059,1;2;21;3;4;,2022-11-03,2022-11-06,자가용,,1;2;21;3;4;,4;21;1
d_d002872,D01,d002872,25;5;8;,2022-10-23,2022-10-26,자가용,,25;5;8;,8;21;6
d_d005364,D01,d005364,1;22;24;24;27;24;26;23;26;26;27;21;,2022-10-12,2022-10-14,대중교통 등,,1;22;24;24;27;24;26;23;26;26;27;21;,22;2;27
d_d012332,D01,d012332,22;,2022-11-09,2022-11-10,,,22;,22;26;24
d_d002949,D01,d002949,2;22;23;,2022-10-11,2022-10-13,자가용,,2;22;23;,2;10;23
a_a000553,D02,a000553,1;12;22;3;5;,2022-08-28,2022-08-30,자가용,수도권 거주 40세 이상 3인 이상 친구,1;12;22;3;5;,1;10;22
d_d010870,D01,d010870,22;2;4;23;23;24;26;27;,2022-11-01,2022-11-04,대중교통 등,,22;2;4;23;23;24;26;27;,5;22;23
d_d009914,D01,d009914,12;1;,2022-10-31,2022-11-03,대중교통 등,,12;1;,21;12;6
d_d002711,D01,d002711,10;3;4;5;8;,2022-10-22,2022-10-25,대중교통 등,,10;3;4;5;8;,23;21;11
a_a002113,D02,a002113,22;23;26;4;,2022-09-27,2022-09-29,자가용,수도권 거주 39세 이하 부부,22;23;26;4;,1;22;4
d_d003170,D01,d003170,22;27;3;4;6;,2022-10-20,2022-10-22,자가용,,22;27;3;4;6;,22;27;26
d_d000572,D01,d000572,10;13;23;28;6;,2022-09-01,2022-09-07,대중교통 등,,10;13;23;28;6;,10;23;11
d_d002702,D01,d002702,21;22;24;27;28;,2022-10-13,2022-10-20,대중교통 등,,21;22;24;27;28;,28;22;26
d_d007029,D01,d007029,21;22;4;8;,2022-10-27,2022-10-31,대중교통 등,39세 이하 커플 여행,21;22;4;8;,21;22;26
c_c002319,D02,c002319,10;22;23;,2022-09-15,2022-09-17,대중교통 등,,10;22;23;,22;23;26
c_c005353,D02,c005353,24;,2022-10-07,2022-10-08,,,24;,6;24;3
d_d000126,D01,d000126,2;3;5;6;8;,2022-08-09,2022-08-12,대중교통 등,,2;,23;26;3
d_d006977,D01,d006977,21;,2022-10-21,2022-10-25,대중교통 등,,21;,21;26;1
b_b002600,D02,b002600,22;24;,2022-08-20,2022-08-22,대중교통 등,,22;24;,24;22;5
a_a003299,D02,a003299,13;28;3;,2022-09-25,2022-09-26,자가용,,13;28;3;,3;13;28
c_c002245,D02,c002245,2;,2022-09-24,2022-09-26,자가용,,2;,2;6;3
d_d000190,D01,d000190,22;,2022-08-18,2022-08-24,대중교통 등,,22;,5;22;1
d_d011481,D01,d011481,22;24;26;4;6;,2022-11-04,2022-11-07,자가용,,22;24;26;4;6;,22;21;26
d_d000964,D01,d000964,1;22;23;28;4;,2022-08-28,2022-09-01,자가용,,1;22;23;28;4;,22;23;28
d_d000866,D01,d000866,1;6;,2022-08-20,2022-08-23,자가용,,1;6;,1;2;3
a_a004049,D02,a004049,21;23;24;27;,2022-10-06,2022-10-08,대중교통 등,,21;23;24;27;,24;21;3
c_c004333,D02,c004333,23;7;,2022-09-30,2022-10-02,자가용,,23;7;,7;23;24
d_d004052,D01,d004052,13;2;26;3;5;,2022-10-20,2022-10-24,대중교통 등,,13;2;26;3;5;,22;21;26
d_d000640,D01,d000640,2;22;23;,2022-08-28,2022-08-31,자가용,,2;22;23;,22;23;2
b_b010058,D02,b010058,3;2;9;12;21;22;26;1;,2022-10-27,2022-10-28,자가용,경상권에 거주하는 40세 이상 3인 이상 친구,3;2;9;12;21;22;26;1;,2;12;21
d_d006215,D01,d006215,2;22;3;5;,2022-10-15,2022-10-19,자가용,39세 이하 부모 동반 여행,2;22;3;5;,5;1;2
d_d000754,D01,d000754,21;22;26;6;,2022-08-22,2022-08-26,대중교통 등,,21;22;26;6;,22;6;21
