TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
b_b001856,2208240002,,2208240002,,2022-08-24 09:00:00.000,5,
b_b000115,2208280005,,2208280005,,2022-08-28 17:30:00.000,15,
b_b003426,2208200006,,2208200006,,2022-08-20 17:30:00.000,1,
b_b012391,2210300003,,2210300003,,2022-10-30 15:00:00.000,15,
b_b018642,2211120005,,2211120005,,2022-11-12 19:30:00.000,4,
b_b004763,2209250003,,2209250003,,2022-09-25 12:30:00.000,15,
b_b004538,2209250001,,2209250001,,2022-09-25 21:00:00.000,1,
b_b002307,2208200002,,2208200002,,2022-08-20 12:30:00.000,1,
b_b009852,2210210005,,2210210005,,2022-10-21 12:00:00.000,1,
b_b014078,2210290009,,2210290009,,2022-10-29 21:00:00.000,1,
b_b006711,2210080003,,2210080003,,2022-10-08 16:00:00.000,1,
b_b015584,2211070007,,2211070007,,2022-11-07 17:30:00.000,15,
b_b000730,2208220006,,2208220006,,2022-08-22 19:00:00.000,15,
b_b014198,2210290013,,2210290013,,2022-10-29 22:00:00.000,15,
b_b009716,2210210004,,2210210004,,2022-10-21 12:30:00.000,15,
b_b002527,2208200001,2208200001,,2022-08-20 14:30:00.000,,,
c_c008094,2210290005,,2210290005,,2022-10-29 23:00:00.000,1,
b_b008052,2210210008,,2210210008,,2022-10-21 08:00:00.000,5,
b_b001065,2209010006,,2209010006,,2022-09-01 16:00:00.000,2,
b_b002873,2208190007,,2208190007,,2022-08-19 17:30:00.000,1,
b_b004026,2209250003,,2209250003,,2022-09-25 18:00:00.000,12,
b_b006655,2210020003,,2210020003,,2022-10-02 17:30:00.000,13,
b_b009763,2210290005,,2210290005,,2022-10-29 17:30:00.000,1,
b_b004143,2209230002,,2209230002,,2022-09-23 23:30:00.000,1,
b_b006968,2210090002,,2210090002,,2022-10-09 19:00:00.000,1,
b_b004928,2210230002,,2210230002,,2022-10-23 12:00:00.000,1,15
b_b011846,2210250003,,2210250003,,2022-10-25 16:30:00.000,1,15
b_b009434,2210290001,2210290001,,2022-10-29 08:30:00.000,,,
