TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
a_a001928,2209250002,4,2,,,,,
b_b007698,2210220002,2,3,,의류(자켓 및 바지),N,5,
b_b014533,2211020003,7,0,,,,,
b_b002673,2208230002,2,0,,커피콩빵,N,5,
b_b006425,2210150002,7,0,,,,,
b_b004606,2209240006,1,0,,아이스말차라떼;아이스바닐라라떼;치즈케이크,N,1,
b_b007775,2210290006,2,0,,아이쇼핑을 했어요~~  풍선을 만들어주는 아저씨한테 풍선을 받았어요,N,5,
b_b003053,2208280002,4,0,,,,,
b_b000700,2209010007,2,2,,CU 봉덕래미안 허쉬아이스크림 4개;비타500 5개,N,5,
b_b006845,2210080002,5,0,,,,,
b_b000109,2208060006,1,0,,물 설빙인절미팥빙수,Y,2,
b_b011204,2210250005,1,0,,큐브스테이크 덮밥,N,1,
b_b012539,2210300015,7,0,,,,,
b_b014204,2211040006,4,0,,,,,
b_b003870,2209230013,1,0,,소머리국밥(광덕식당),N,1,
b_b004447,2210220005,1,0,,손칼국수 보쌈 두부정식,Y,1,
b_b003221,2208270006,3,0,,서핑,Y,5,1
b_b001440,2210030002,4,0,,,,,
b_b007805,2210290003,4,0,,,,,
b_b002689,2208230002,1,0,,새우크림파스타 14000원,N,1,
b_b018428,2211090002,5,0,,,,,
b_b000291,2208220003,1,0,,호텔 공유주방에서 삼겹살 구워먹음,N,1,
b_b006718,2210080009,2,0,,엽서;악세사리;유리공예품 아이쇼핑,N,5,
b_b003399,2208250001,2,0,,아이스아메리카노;허브티;입장권;,N,1,
b_b004447,2210230003,1,1,,아이스크림 귤 등,N,2,
b_b007342,2210280006,1,0,,돼지고기,Y,4,
b_b005784,2210290007,1,0,,돈카츠세트A,Y,1,
b_b009620,2210220007,4,0,,,,,
b_b018709,2211100006,4,0,,,,,
b_b009256,2210220002,2,0,,물,Y,1,
b_b007988,2210210001,5,1,,,,,
b_b007499,2210160002,5,0,,,,,
b_b014232,2210300003,1,0,,밀면;비빔밀면,N,1,
b_b018519,2211120003,1,0,,문어덮밥/게살비빔밥,N,1,
b_b002543,2208220001,2,1,,순두부젤라또;커피젤라또,N,5,
b_b004618,2209240004,4,0,,,,,
b_b011273,2211050004,1,0,,아이스크림 (범산목장),N,1,
b_b018616,2211110010,5,2,,,,,
b_b010135,2210220009,4,1,,,,,
b_b012618,2210290009,1,0,,닭똥집튀김,Y,2,
b_b001978,2208230003,1,0,,닭갈비,N,1,
b_b018577,2211130007,3,0,,전시물관람.휴식.,N,5,2
b_b015127,2211050003,5,1,,,,,
b_b002560,2208310005,3,0,,등대지기 식사 체험 등,N,5,1;2
b_b000230,2208130002,1,0,,디너뷔페,Y,4,
b_b006236,2210050006,1,0,,쫀듸기,Y,1,
b_b000643,2208130005,4,2,,,,,
b_b005536,2209290002,1,0,,바베큐,Y,4,
b_b002802,2208220002,1,0,,육회비빔밥,Y,1,
b_b002682,2209070012,3,0,,태종대 입장하기위한 다누비열차 탑승,N,1,2
b_b018472,2211080002,4,0,,,,,
b_b000399,2208150008,3,3,,롯데월드 관람 및 기구 탑승,Y,5,
b_b004484,2209300004,1,0,,버크셔K로스카츠,Y,1,
a_a001597,2209090003,3,0,,스탬프투어완성하여 기념품받기 성리학역사전시관관람 먹물묻혀 위인 한지로 찍어내기,N,5,1;2
b_b000119,2208120008,1,0,,이 가게의 인기메뉴인 매운양푼찜갈비와 돼지모듬구이 볶음밥 음료수 등을 먹었다,N,1,
b_b007548,2210230004,5,1,,,,,
b_b006428,2210150005,3,0,,곤돌라타기,N,1,1
b_b005820,2210080002,5,0,,,,,
b_b008376,2210160003,5,2,,,,,
b_b003078,2208190006,4,0,,,,,
b_b001227,2208210007,5,1,,,,,
b_b003513,2209080002,3,2,,알파인코스터,N,1,1
d_d003524,2210100004,5,0,,,,,
b_b000622,2208140003,3,3,,갯배체험(현금결제;영수증따로 없음),N,5,1
b_b002957,2208310004,5,0,,,,,
b_b010926,2210250012,7,0,,,,,
b_b002664,2208220004,5,2,,,,,
b_b001325,2208210002,5,1,,,,,
b_b012112,2210310011,1,0,,호르몬동;마제소바,N,1,
b_b014420,2211050011,2,0,,블루베리모찌;소보로빵,N,5,
b_b014414,2210300002,3,0,,1. 놀이기구 탑승(36개월 미만 아동이 탑승 가능한 회전목마와 기차 탑승) 2. 잔디밭에서 휴식 및 주변 숲길 산책,N,1,1
b_b010148,2210300009,1,0,,곰장어;닭발;참소주,Y,1,
b_b015789,2210300002,4,1,,,,,
b_b001841,2208200002,1,0,,비요뜨;누룽지;주전부리 과자들;베스킨라빈스,Y,4,
b_b002174,2208270010,4,0,,,,,
b_b000525,2208180006,4,1,,,,,
b_b005547,2210020003,1,0,,음료 빵,N,1,
b_b006718,2210080010,99,0,,,,,
b_b007816,2210160002,7,1,,,,,
b_b004630,2209240002,5,0,,,,,
b_b006014,2210010008,5,0,,,,,
b_b002624,2208200004,4,0,,,,,
b_b001986,2208220007,5,1,,,,,
b_b015899,2211050004,2,3,,옷,N,5,
b_b000558,2208070002,1,0,,커피  쿠키,N,1,
b_b003426,2208210004,3,0,,반구대암각화 트레일 및 관람,N,5,2
b_b007815,2210160004,1,0,,소고기국밥;손두부;메밀전병;소세지,N,1,
b_b004370,2209300003,7,0,,,,,
b_b001569,2208280005,2,0,,과자 술과 야채 구입,N,1,
b_b006829,2210290004,4,1,,,,,
b_b002256,2208220004,4,0,,미추왕릉;천마총;황남대총 관람,N,5,
b_b003306,2208250002,1,0,,한우 육회,N,1,
b_b018595,2211100008,2,4,,바비레드에서 레드갈비스튜 및 음료수 2개 포장구매,N,1,
