TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
b_b004668,B01,b004668,8;,2022-10-01,2022-10-03,자가용,,8;,8;26;22
b_b006464,B04,b006464,26;3;6;,2022-10-08,2022-10-09,,,26;3;6;,6;9;4
b_b002289,B01,b002289,22;3;6;8;9;,2022-08-26,2022-08-29,자가용,수도권/강원에 거주하는 40세 이상 부부,22;3;6;8;9;,8;11;21
b_b009924,B01,b009924,1;2;22;23;4;,2022-10-26,2022-10-28,자가용,수도권/강원에 거주하는 39세 이하 커플,1;2;22;23;4;,23;22;24
b_b003822,B01,b003822,22;28;,2022-09-25,2022-09-26,대중교통 등,,22;28;,28;5;9
b_b003955,B04,b003955,22;23;6;7;,2022-09-28,2022-10-01,자가용,경상권 외에 거주하는 39세 이하 커플,22;23;6;7;,22;1;6
b_b000817,B04,b000817,3;,2022-08-23,2022-08-26,대중교통 등,,3;,3;24;23
b_b009301,B04,b009301,1;6;,2022-10-22,2022-10-23,대중교통 등,경상권에 거주하는 39세 이하 3인 이상 친구,1;6;,6;1;22
b_b013696,B01,b013696,5;,2022-10-29,2022-10-30,,수도권/강원에 거주하는 39세 이하 커플,5;,5;24;4
b_b009533,B04,b009533,21;22;23;26;,2022-10-29,2022-10-31,대중교통 등,,21;22;23;26;,9;22;6
b_b014232,B04,b014232,23;1;7;22;24;26;27;,2022-10-30,2022-11-01,대중교통 등,,23;1;7;22;24;26;27;,10;22;23
b_b011463,B06,b011463,1;2;3;4;9;,2022-10-23,2022-10-24,자가용,,1;2;3;4;9;,5;6;9
b_b015371,B02,b015371,1;2;11;,2022-10-28,2022-10-30,대중교통 등,,1;2;11;,2;11;6
b_b001005,B03,b001005,12;23;3;6;,2022-08-17,2022-08-21,자가용,,12;23;3;6;,3;23;12
b_b006694,B01,b006694,1;2;22;26;5;,2022-10-09,2022-10-10,자가용,,1;2;22;26;5;,2;24;22
b_b014190,B04,b014190,10;21;22;23;26;,2022-10-28,2022-10-30,자가용,,10;21;22;23;26;,23;1;21
b_b005634,B01,b005634,1;2;5;6;7;,2022-10-13,2022-10-15,자가용,수도권/강원에 거주하는 39세 이하 커플,1;2;5;6;7;,8;11;2
b_b005114,B05,b005114,1;3;4;6;9;,2022-10-08,2022-10-10,대중교통 등,,1;3;4;6;9;,9;22;1
b_b006395,B06,b006395,12;,2022-10-08,2022-10-09,자가용,,12;,12;24;2
b_b007479,B03,b007479,13;21;22;28;,2022-10-22,2022-10-23,,,13;21;22;28;,13;21;3
b_b007499,B01,b007499,4;9;22;,2022-10-16,2022-10-17,,,4;9;22;,4;9;22
b_b006698,B05,b006698,1;2;3;8;9;,2022-10-21,2022-10-22,자가용,,1;2;3;8;9;,9;6;22
b_b005559,B03,b005559,1;22;5;6;7;,2022-10-15,2022-10-17,자가용,,1;22;5;6;7;,2;3;7
b_b004949,B01,b004949,12;21;22;27;3;,2022-11-05,2022-11-06,대중교통 등,수도권/강원에 거주하는 40세 이상 3인 이상 친구,12;21;22;27;3;,21;22;12
b_b014276,B04,b014276,1;2;3;5;6;,2022-11-03,2022-11-04,대중교통 등,,1;2;3;5;6;,22;4;6
b_b015843,B01,b015843,1;2;3;4;5;6;7;8;9;10;11;12;13;21;22;23;24;25;26;27;28;,2022-11-05,2022-11-06,,,1;2;3;4;5;6;7;8;9;10;11;12;13;21;22;23;24;25;26;27;28;,1;8;24
b_b006845,B01,b006845,2;3;4;,2022-10-08,2022-10-09,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;3;4;,22;24;27
b_b005610,B02,b005610,2;23;3;5;6;,2022-10-01,2022-10-03,대중교통 등,,2;23;3;5;6;,11;3;6
b_b000325,B01,b000325,1;22;26;4;5;,2022-08-09,2022-08-12,대중교통 등,,1;,4;6;1
b_b006720,B01,b006720,1;5;,2022-10-15,2022-10-16,,수도권/강원에 거주하는 40세 이상 부부,1;5;,5;1;7
b_b014492,B06,b014492,22;,2022-10-30,2022-10-31,,,22;,21;22;24
b_b007242,B05,b007242,2;4;,2022-11-05,2022-11-06,자가용,,2;4;,2;11;6
b_b000811,B03,b000811,3;,2022-08-18,2022-08-20,자가용,경상권에 거주하는 39세 이하 커플,3;,1;22;3
b_b015175,B03,b015175,3;26;22;24;2;4;12;,2022-10-29,2022-10-30,자가용,,3;26;22;24;2;4;12;,22;26;24
b_b005986,B01,b005986,1;22;26;4;8;,2022-09-28,2022-09-30,자가용,수도권/강원에 거주하는 39세 이하 자녀 동반,1;22;26;4;8;,8;24;22
b_b009899,B03,b009899,1;2;3;1;22;,2022-10-19,2022-10-20,대중교통 등,,1;2;3;1;22;,1;2;22
b_b004502,B02,b004502,22;4;5;,2022-09-25,2022-09-26,자가용,,22;4;5;,5;22;4
b_b003911,B04,b003911,22;23;4;5;7;,2022-09-16,2022-09-19,자가용,,22;23;4;5;7;,6;22;26
b_b000029,B04,b000029,2;23;26;28;4;,2022-08-07,2022-08-11,자가용,,4;,3;4;2
b_b003806,B01,b003806,10;3;4;5;6;,2022-09-20,2022-09-22,대중교통 등,,10;3;4;5;6;,3;2;23
b_b004001,B01,b004001,10;5;7;,2022-09-23,2022-09-25,자가용,,10;5;7;,2;7;23
b_b011604,B01,b011604,3;4;6;12;22;,2022-10-31,2022-11-01,,,3;4;6;12;22;,28;3;24
b_b003483,B02,b003483,1;4;8;9;,2022-08-27,2022-08-30,자가용,,1;4;8;9;,9;28;4
b_b009590,B03,b009590,2;23;24;25;,2022-10-29,2022-10-31,자가용,경상권에 거주하는 39세 이하 커플,2;23;24;25;,2;3;22
b_b009852,B03,b009852,21;22;26;,2022-10-21,2022-10-23,자가용,,21;22;26;,21;22;26
b_b015314,B06,b015314,4;3;6;9;22;24;,2022-11-04,2022-11-07,자가용,,4;3;6;9;22;24;,6;3;22
b_b011618,B03,b011618,11;6;,2022-10-29,2022-10-30,,,11;6;,2;6;11
a_a003339,B01,a003339,9;,2022-10-08,2022-10-10,자가용,,9;,2;9;21
b_b003322,B01,b003322,22;23;26;,2022-08-24,2022-08-26,대중교통 등,,22;23;26;,26;23;22
b_b000725,B01,b000725,22;,2022-08-20,2022-08-22,자가용,,22;,23;22;1
b_b000643,B01,b000643,1;22;23;,2022-08-13,2022-08-15,대중교통 등,수도권/강원에 거주하는 39세 이하 3인 이상 친구,1;,12;22;5
b_b009272,B01,b009272,28;,2022-10-16,2022-10-18,자가용,,28;,28;22;3
b_b008032,B05,b008032,1;11;2;3;4;,2022-10-17,2022-10-18,대중교통 등,경상권에 거주하는 39세 이하 커플,1;11;2;3;4;,2;22;26
b_b001063,B01,b001063,1;2;4;5;9;,2022-08-18,2022-08-21,대중교통 등,,1;2;4;5;9;,5;2;4
b_b014806,B05,b014806,28;,2022-10-29,2022-10-30,자가용,,28;,9;21;28
d_d002966,B04,d002966,5;26;22;9;22;,2022-10-28,2022-10-31,대중교통 등,,5;26;22;9;22;,2;4;22
b_b014153,B01,b014153,1;2;3;4;5;6;9;10;12;22;,2022-11-01,2022-11-03,자가용,,1;2;3;4;5;6;9;10;12;22;,2;3;6
b_b002660,B02,b002660,1;2;22;4;7;,2022-08-19,2022-08-22,대중교통 등,,1;2;22;4;7;,7;4;1
b_b001379,B01,b001379,2;22;26;,2022-08-22,2022-08-24,자가용,,2;22;26;,2;22;3
b_b007972,B03,b007972,6;9;,2022-10-22,2022-10-24,자가용,,6;9;,6;9;22
b_b009275,B01,b009275,24;8;22;,2022-10-22,2022-10-24,자가용,,24;8;22;,3;21;22
b_b008094,B01,b008094,1;2;5;7;8;,2022-10-21,2022-10-23,자가용,,1;2;5;7;8;,3;24;8
b_b007328,B03,b007328,21;22;3;6;8;,2022-10-23,2022-10-24,자가용,,21;22;3;6;8;,9;2;26
b_b006878,B03,b006878,1;4;,2022-10-15,2022-10-16,대중교통 등,,1;4;,4;1;3
b_b005126,B04,b005126,25;,2022-10-07,2022-10-09,자가용,,25;,4;22;25
b_b007699,B06,b007699,2;22;26;,2022-10-15,2022-10-16,,,2;22;26;,2;26;22
b_b006350,B03,b006350,22;5;8;,2022-10-10,2022-10-12,자가용,,22;5;8;,5;8;22
b_b014854,B01,b014854,23;,2022-10-30,2022-11-01,자가용,,23;,23;1;4
b_b010294,B06,b010294,22;3;9;,2022-10-23,2022-10-24,자가용,,22;3;9;,9;22;3
b_b006539,B04,b006539,2;22;23;26;,2022-10-01,2022-10-02,자가용,경상권 외에 거주하는 39세 이하 커플,2;22;23;26;,2;23;22
b_b008549,B06,b008549,9;,2022-10-21,2022-10-22,자가용,,9;,9;3;1
b_b018536,B06,b018536,3;4;,2022-11-12,2022-11-13,,,3;4;,3;4;22
b_b000117,B03,b000117,1;2;3;6;7;,2022-08-14,2022-08-17,자가용,,1;,21;22;26
b_b004799,B02,b004799,1;12;21;3;4;,2022-10-09,2022-10-11,자가용,,1;12;21;3;4;,1;2;3
b_b003856,B01,b003856,1;2;23;24;7;,2022-10-01,2022-10-04,자가용,수도권/강원에 거주하는 40세 이상 3인 이상 친구,1;2;23;24;7;,2;24;5
b_b002166,B01,b002166,2;22;24;27;6;,2022-08-24,2022-08-30,자가용,,2;22;24;27;6;,2;6;5
b_b000982,B04,b000982,2;23;5;,2022-08-19,2022-08-23,자가용,경상권 외에 거주하는 39세 이하 커플,2;23;5;,1;2;3
b_b000016,B04,b000016,2;26;4;6;9;,2022-08-12,2022-08-16,자가용,,2;,6;4;2
b_b005140,B03,b005140,2;22;23;26;4;,2022-10-04,2022-10-06,자가용,경상권에 거주하는 39세 이하 커플,2;22;23;26;4;,23;6;22
b_b003796,B04,b003796,1;13;22;24;4;,2022-09-23,2022-09-27,자가용,,1;13;22;24;4;,1;3;5
b_b000317,B01,b000317,21;23;24;26;5;,2022-08-25,2022-08-28,대중교통 등,,5;,26;5;22
b_b006118,B01,b006118,1;,2022-10-09,2022-10-12,자가용,,1;,2;1;5
b_b000662,B01,b000662,22;23;,2022-08-08,2022-08-11,자가용,,2;,22;23;12
b_b002608,B06,b002608,24;4;,2022-08-19,2022-08-21,자가용,,24;4;,3;2;24
b_b008271,B01,b008271,12;21;,2022-10-31,2022-11-01,,,12;21;,21;5;12
b_b002258,B03,b002258,21;27;5;8;,2022-08-20,2022-08-22,자가용,,21;27;5;8;,5;8;25
b_b000298,B01,b000298,11;2;8;,2022-08-07,2022-08-10,자가용,,8;,1;8;4
b_b014490,B01,b014490,21;22;26;,2022-10-31,2022-11-01,,,21;22;26;,22;21;24
b_b000966,B01,b000966,22;5;,2022-08-19,2022-08-21,자가용,,22;5;,5;22;24
b_b006655,B06,b006655,1;9;,2022-10-02,2022-10-03,대중교통 등,,1;9;,1;9;3
b_b006697,B05,b006697,6;1;22;2;,2022-11-06,2022-11-07,자가용,,6;1;22;2;,1;6;22
b_b004513,B01,b004513,22;23;,2022-09-29,2022-10-01,자가용,,22;23;,23;22;24
b_b018617,B06,b018617,2;22;,2022-11-10,2022-11-11,,경상권에 거주하는 39세 이하 커플,2;22;,26;22;6
b_b000425,B01,b000425,22;23;,2022-08-30,2022-09-01,대중교통 등,수도권/강원에 거주하는 39세 이하 커플,2;,23;22;1
b_b006518,B01,b006518,4;26;1;9;11;22;,2022-10-15,2022-10-16,자가용,,4;26;1;9;11;22;,2;12;22
b_b000584,B01,b000584,11;5;8;,2022-08-06,2022-08-10,자가용,,8;,8;5;21
b_b014273,B03,b014273,28;,2022-11-05,2022-11-06,자가용,,28;,28;24;6
b_b008038,B05,b008038,1;6;3;5;4;12;21;22;28;26;24;,2022-10-27,2022-10-29,대중교통 등,,1;6;3;5;4;12;21;22;28;26;24;,5;28;22
b_b004888,B01,b004888,21;22;23;,2022-10-17,2022-10-19,대중교통 등,,21;22;23;,22;23;6
b_b006767,B03,b006767,27;,2022-10-19,2022-10-20,대중교통 등,,27;,27;28;4
b_b004721,B01,b004721,1;12;2;27;,2022-09-30,2022-10-02,자가용,,1;12;2;27;,2;27;12
b_b000039,B02,b000039,10;2;3;4;7;,2022-08-26,2022-08-29,자가용,경상권에 거주하는 39세 이하 커플,2;,2;24;4
b_b008394,B06,b008394,4;7;9;11;24;22;1;6;,2022-10-15,2022-10-16,대중교통 등,,4;7;9;11;24;22;1;6;,9;7;22
b_b004904,B01,b004904,21;22;23;24;4;,2022-10-10,2022-10-12,자가용,,21;22;23;24;4;,21;22;24
b_b006353,B04,b006353,22;26;,2022-10-01,2022-10-02,자가용,,22;26;,2;22;26
b_b004749,B01,b004749,1;22;27;8;,2022-10-02,2022-10-04,자가용,,1;22;27;8;,9;8;28
b_b010988,B06,b010988,6;,2022-10-28,2022-10-29,,,6;,6;21;1
b_b000737,B01,b000737,2;,2022-08-27,2022-09-01,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;,2;7;6
b_b008590,B03,b008590,1;3;9;,2022-10-17,2022-10-18,자가용,,1;3;9;,9;6;1
b_b006122,B03,b006122,2;22;3;,2022-10-15,2022-10-17,자가용,,2;22;3;,3;1;6
b_b004135,B01,b004135,10;21;23;,2022-09-18,2022-09-20,자가용,,10;21;23;,23;21;4
b_b005674,B03,b005674,2;4;5;6;7;,2022-10-02,2022-10-04,자가용,,2;4;5;6;7;,2;4;22
b_b002606,B01,b002606,24;26;,2022-08-20,2022-08-22,대중교통 등,,24;26;,26;2;24
b_b008446,B01,b008446,1;10;22;26;28;,2022-10-15,2022-10-17,대중교통 등,,1;10;22;26;28;,4;3;22
b_b003000,B01,b003000,21;22;24;27;5;,2022-09-03,2022-09-05,대중교통 등,,21;22;24;27;5;,21;22;2
b_b005649,B04,b005649,1;22;6;,2022-09-29,2022-10-01,대중교통 등,,1;22;6;,22;1;6
b_b002673,B01,b002673,22;24;4;6;9;,2022-08-21,2022-08-24,대중교통 등,,22;24;4;6;9;,23;10;5
b_b003836,B04,b003836,1;12;2;25;4;,2022-10-01,2022-10-03,대중교통 등,,1;12;2;25;4;,25;2;4
b_b006614,B01,b006614,2;,2022-10-25,2022-10-26,,,2;,2;1;23
b_b001002,B01,b001002,1;2;21;24;5;,2022-08-21,2022-08-24,자가용,,1;2;21;24;5;,1;5;3
b_b009433,B06,b009433,2;22;,2022-10-19,2022-10-20,대중교통 등,,2;22;,24;2;22
b_b004637,B05,b004637,12;2;22;23;3;,2022-09-24,2022-09-26,자가용,경상권에 거주하는 39세 이하 커플,12;2;22;23;3;,22;23;3
b_b001259,B01,b001259,1;22;3;6;,2022-09-06,2022-09-08,대중교통 등,,1;22;3;6;,3;6;22
b_b000335,B01,b000335,22;5;,2022-08-13,2022-08-16,자가용,,5;,5;3;11
b_b008278,B06,b008278,24;3;4;6;,2022-10-22,2022-10-23,,,24;3;4;6;,2;3;9
b_b011212,B01,b011212,1;22;6;,2022-10-31,2022-11-01,,,1;22;6;,22;26;24
b_b005049,B01,b005049,21;22;23;,2022-10-01,2022-10-03,자가용,,21;22;23;,23;22;7
b_b004550,B04,b004550,2;22;4;5;7;,2022-09-24,2022-09-26,대중교통 등,경상권 외에 거주하는 39세 이하 커플,2;22;4;5;7;,4;22;7
b_b007545,B06,b007545,11;22;6;9;,2022-10-23,2022-10-24,,,11;22;6;9;,6;11;22
b_b000546,B01,b000546,22;23;24;27;4;,2022-08-21,2022-08-25,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,2;,23;22;24
b_b003851,B04,b003851,22;23;7;9;,2022-09-23,2022-09-28,대중교통 등,경상권 외에 거주하는 39세 이하 커플,22;23;7;9;,23;22;7
b_b004471,B01,b004471,10;4;,2022-09-24,2022-09-26,대중교통 등,,10;4;,4;10;23
b_b005959,B01,b005959,1;2;3;5;8;,2022-10-22,2022-10-24,자가용,수도권/강원에 거주하는 39세 이하 3인 이상 친구,1;2;3;5;8;,8;22;5
b_b003118,B03,b003118,2;26;5;,2022-08-22,2022-08-24,자가용,경상권에 거주하는 39세 이하 커플,2;26;5;,2;3;5
b_b014487,B03,b014487,2;,2022-10-29,2022-10-30,,,2;,2;1;22
b_b003949,B04,b003949,22;23;,2022-09-25,2022-09-27,자가용,,22;23;,23;22;26
b_b001041,B01,b001041,21;23;26;,2022-08-27,2022-08-30,대중교통 등,,21;23;26;,23;21;26
b_b007508,B01,b007508,1;2;22;,2022-10-15,2022-10-16,,수도권/강원에 거주하는 39세 이하 커플,1;2;22;,22;5;1
b_b002163,B01,b002163,5;,2022-10-14,2022-10-16,자가용,,5;,5;7;11
b_b007066,B01,b007066,24;6;22;3;,2022-10-12,2022-10-13,대중교통 등,,24;6;22;3;,24;3;6
b_b006574,B06,b006574,1;12;2;3;6;,2022-10-03,2022-10-04,자가용,경상권에 거주하는 40세 이상 3인 이상 친구,1;12;2;3;6;,2;22;6
b_b015870,B03,b015870,22;,2022-11-05,2022-11-06,,,22;,3;22;21
b_b000013,B04,b000013,1;2;4;6;7;,2022-08-12,2022-08-15,대중교통 등,,4;,1;4;9
b_b013790,B03,b013790,13;27;,2022-10-30,2022-10-31,,,13;27;,2;3;13
b_b006699,B01,b006699,21;22;27;28;5;,2022-10-25,2022-10-26,대중교통 등,,21;22;27;28;5;,5;28;21
b_b012534,B01,b012534,28;,2022-10-29,2022-10-30,자가용,,28;,28;22;27
b_b012295,B06,b012295,4;26;1;24;6;,2022-11-04,2022-11-05,대중교통 등,,4;26;1;24;6;,3;6;4
b_b018535,B04,b018535,1;22;6;,2022-11-12,2022-11-13,,,1;22;6;,1;6;13
b_b008098,B01,b008098,3;5;12;13;22;24;26;28;21;27;,2022-10-21,2022-10-22,대중교통 등,,3;5;12;13;22;24;26;28;21;27;,28;22;13
b_b003397,B04,b003397,1;13;3;4;5;,2022-08-22,2022-08-24,자가용,,1;13;3;4;5;,22;1;4
b_b001496,B01,b001496,11;2;4;6;9;,2022-08-27,2022-08-29,자가용,,11;2;4;6;9;,2;11;6
b_b004554,B01,b004554,22;23;3;6;,2022-09-24,2022-09-26,자가용,,22;23;3;6;,6;3;1
b_b012303,B01,b012303,27;,2022-10-26,2022-10-28,대중교통 등,,27;,28;3;21
b_b010997,B06,b010997,28;,2022-11-06,2022-11-07,,,28;,28;24;22
b_b005331,B03,b005331,12;22;3;4;,2022-10-07,2022-10-08,대중교통 등,,12;22;3;4;,21;24;11
b_b011563,B01,b011563,2;,2022-10-24,2022-10-25,대중교통 등,,2;,1;3;22
a_a001630,B01,a001630,25;5;,2022-09-25,2022-09-27,대중교통 등,,25;5;,25;5;24
b_b006851,B04,b006851,6;22;1;9;26;4;5;6;22;,2022-10-08,2022-10-09,자가용,경상권 외에 거주하는 39세 이하 3인 이상 친구,6;22;1;9;26;4;5;6;22;,6;22;26
b_b008397,B03,b008397,2;23;24;26;3;,2022-10-22,2022-10-24,자가용,,2;23;24;26;3;,2;3;4
b_b010304,B03,b010304,13;,2022-10-29,2022-10-30,자가용,,13;,24;22;26
b_b011715,B01,b011715,5;,2022-10-30,2022-10-31,,,5;,5;27;21
b_b014411,B03,b014411,12;2;3;9;,2022-10-30,2022-11-01,자가용,,12;2;3;9;,3;9;6
b_b001803,B03,b001803,2;22;26;3;4;,2022-08-26,2022-08-29,대중교통 등,,2;22;26;3;4;,2;4;22
b_b003051,B01,b003051,21;3;4;6;7;,2022-08-31,2022-09-02,대중교통 등,,21;3;4;6;7;,28;21;7
c_c002009,B03,c002009,22;25;,2022-09-24,2022-09-26,자가용,,22;25;,25;26;22
b_b004436,B06,b004436,26;5;,2022-09-22,2022-09-23,자가용,,26;5;,5;26;24
b_b014710,B04,b014710,1;21;22;24;4;,2022-10-29,2022-10-31,대중교통 등,,1;21;22;24;4;,22;1;4
b_b004143,B01,b004143,1;12;3;4;5;,2022-09-23,2022-09-26,자가용,,1;12;3;4;5;,3;1;4
b_b000130,B01,b000130,2;22;26;4;5;,2022-08-08,2022-08-10,자가용,수도권/강원에 거주하는 39세 이하 커플,2;,21;2;10
b_b003377,B01,b003377,22;23;26;6;,2022-08-26,2022-08-28,자가용,,22;23;26;6;,22;23;26
b_b007798,B01,b007798,10;21;22;23;24;,2022-10-15,2022-10-17,자가용,,10;21;22;23;24;,21;23;27
b_b011325,B01,b011325,1;2;22;,2022-11-06,2022-11-07,,,1;2;22;,2;21;24
b_b006516,B04,b006516,3;,2022-10-03,2022-10-04,대중교통 등,,3;,4;3;21
b_b005376,B01,b005376,22;,2022-10-08,2022-10-10,자가용,,22;,6;22;24
b_b006290,B06,b006290,1;12;2;,2022-10-22,2022-10-24,자가용,경상권에 거주하는 39세 이하 커플,1;12;2;,1;2;4
b_b002707,B03,b002707,22;24;,2022-08-25,2022-08-27,자가용,,22;24;,21;22;3
b_b001800,B03,b001800,1;2;3;4;5;,2022-08-20,2022-08-23,자가용,,1;2;3;4;5;,3;6;22
b_b007007,B05,b007007,1;22;24;27;6;,2022-10-28,2022-10-29,대중교통 등,,1;22;24;27;6;,2;1;24
b_b003941,B03,b003941,21;22;3;,2022-09-17,2022-09-19,대중교통 등,,21;22;3;,3;21;22
b_b007067,B04,b007067,4;1;22;,2022-10-09,2022-10-10,대중교통 등,경상권 외에 거주하는 39세 이하 커플,4;1;22;,1;4;22
b_b011211,B06,b011211,1;12;22;26;4;,2022-10-27,2022-10-28,,,1;12;22;26;4;,1;12;22
b_b010037,B06,b010037,1;2;3;4;5;,2022-10-30,2022-10-31,대중교통 등,,1;2;3;4;5;,24;5;21
b_b004553,B01,b004553,1;21;22;27;5;,2022-09-24,2022-09-26,대중교통 등,,1;21;22;27;5;,5;27;28
b_b004895,B05,b004895,1;22;24;,2022-09-29,2022-09-30,대중교통 등,,1;22;24;,22;24;1
b_b010762,B04,b010762,1;22;4;,2022-10-29,2022-10-31,대중교통 등,,1;22;4;,22;5;24
b_b009991,B06,b009991,22;3;,2022-10-23,2022-10-25,자가용,경상권 외에 거주하는 39세 이하 3인 이상 친구,22;3;,22;3;23
b_b003883,B05,b003883,12;2;25;3;4;,2022-10-02,2022-10-04,자가용,,12;2;25;3;4;,25;6;4
b_b006947,B06,b006947,3;,2022-10-19,2022-10-20,대중교통 등,,3;,3;24;27
b_b014086,B01,b014086,12;22;23;4;7;,2022-10-31,2022-11-02,대중교통 등,,12;22;23;4;7;,1;23;22
b_b013718,B06,b013718,2;21;27;4;,2022-10-29,2022-10-30,,경상권에 거주하는 39세 이하 커플,2;21;27;4;,22;21;27
b_b011775,B01,b011775,2;,2022-10-28,2022-10-29,자가용,,2;,6;27;5
b_b000905,B04,b000905,1;13;2;28;5;,2022-08-20,2022-08-23,자가용,,1;13;2;28;5;,1;3;9
b_b011034,B02,b011034,1;13;3;4;,2022-11-01,2022-11-02,,,1;13;3;4;,1;3;13
b_b014420,B04,b014420,1;2;26;6;9;,2022-11-05,2022-11-06,대중교통 등,경상권에 거주하는 39세 이하 커플,1;2;26;6;9;,1;26;22
b_b008091,B03,b008091,10;2;3;4;,2022-10-22,2022-10-24,자가용,,10;2;3;4;,3;5;10
b_b003886,B03,b003886,22;27;28;3;,2022-09-17,2022-09-19,자가용,경상권에 거주하는 39세 이하 커플,22;27;28;3;,28;27;3
b_b008088,B01,b008088,1;2;3;4;6;,2022-10-26,2022-10-27,대중교통 등,,1;2;3;4;6;,4;1;22
b_b000547,B05,b000547,1;2;3;4;6;,2022-08-17,2022-08-20,대중교통 등,,1;,2;6;1
b_b001745,B04,b001745,22;4;5;7;,2022-08-19,2022-08-22,대중교통 등,,22;4;5;7;,5;7;4
b_b000910,B03,b000910,21;23;27;3;,2022-08-23,2022-08-27,자가용,,21;23;27;3;,21;27;10
b_b004726,B05,b004726,22;28;,2022-10-01,2022-10-02,자가용,,22;28;,28;22;21
b_b009260,B03,b009260,1;22;3;,2022-10-20,2022-10-21,대중교통 등,,1;22;3;,1;22;3
b_b018587,B02,b018587,1;26;4;,2022-11-12,2022-11-13,,,1;26;4;,4;3;6
b_b006024,B03,b006024,21;22;24;26;,2022-10-02,2022-10-03,,,21;22;24;26;,21;22;24
b_b001449,B04,b001449,3;,2022-08-20,2022-08-22,대중교통 등,,3;,3;4;23
b_b001383,B03,b001383,12;23;3;4;6;,2022-08-20,2022-08-22,자가용,,12;23;3;4;6;,6;2;3
b_b015242,B01,b015242,24;25;26;27;28;,2022-11-05,2022-11-07,자가용,,24;25;26;27;28;,24;3;22
b_b001713,B05,b001713,3;,2022-08-27,2022-08-29,자가용,,3;,3;6;5
b_b006256,B01,b006256,27;,2022-10-01,2022-10-02,자가용,,27;,27;8;21
b_b016241,B01,b016241,1;2;3;6;9;,2022-11-06,2022-11-07,자가용,,1;2;3;6;9;,22;26;24
b_b003650,B05,b003650,26;,2022-08-28,2022-08-30,대중교통 등,,26;,26;6;24
b_b004051,B03,b004051,21;25;27;,2022-09-21,2022-09-23,자가용,,21;25;27;,21;25;1
b_b010282,B02,b010282,4;22;23;,2022-10-22,2022-10-24,대중교통 등,,4;22;23;,23;22;4
b_b000123,B06,b000123,1;26;27;3;4;,2022-08-11,2022-08-17,대중교통 등,,1;,1;2;12
b_b002340,B04,b002340,21;22;23;24;4;,2022-08-19,2022-08-22,대중교통 등,,21;22;23;24;4;,23;22;21
b_b009711,B04,b009711,4;5;,2022-10-29,2022-10-31,대중교통 등,경상권 외에 거주하는 39세 이하 커플,4;5;,5;4;9
b_b007334,B06,b007334,12;26;27;4;,2022-10-29,2022-10-30,자가용,경상권 외에 거주하는 39세 이하 커플,12;26;27;4;,2;3;12
b_b002358,B01,b002358,21;27;28;3;4;,2022-08-19,2022-08-21,자가용,수도권/강원에 거주하는 40세 이상 부모 동반,21;27;28;3;4;,21;28;3
b_b003852,B01,b003852,21;22;5;,2022-09-17,2022-09-19,자가용,,21;22;5;,5;21;22
b_b006449,B01,b006449,22;,2022-10-09,2022-10-10,,,22;,1;22;5
b_b015860,B03,b015860,5;,2022-11-05,2022-11-06,,,5;,10;5;4
b_b003782,B04,b003782,1;2;22;4;,2022-09-23,2022-09-26,자가용,,1;2;22;4;,2;22;1
b_b015991,B02,b015991,1;11;5;6;9;,2022-11-01,2022-11-02,,,1;11;5;6;9;,11;1;24
b_b000918,B01,b000918,1;12;23;4;5;,2022-08-20,2022-08-22,자가용,,1;12;23;4;5;,5;4;24
b_b007325,B01,b007325,1;4;,2022-10-22,2022-10-23,대중교통 등,,1;4;,2;4;1
b_b000237,B03,b000237,1;23;3;6;,2022-08-13,2022-08-16,자가용,,3;,2;3;23
b_b002511,B01,b002511,6;8;,2022-10-22,2022-10-24,자가용,,6;8;,6;9;3
b_b018693,B06,b018693,25;,2022-11-09,2022-11-10,,,25;,21;22;25
b_b002471,B01,b002471,22;28;3;4;,2022-08-22,2022-08-24,대중교통 등,,22;28;3;4;,22;3;4
b_b005726,B01,b005726,2;21;26;27;4;,2022-10-16,2022-10-18,대중교통 등,,2;21;26;27;4;,22;23;24
b_b014062,B01,b014062,1;10;2;22;8;,2022-10-29,2022-10-31,자가용,,1;10;2;22;8;,2;11;6
b_b011209,B03,b011209,24;28;3;4;,2022-10-30,2022-10-31,,,24;28;3;4;,24;6;3
b_b007969,B05,b007969,22;3;4;,2022-10-15,2022-10-17,자가용,,22;3;4;,3;4;22
b_b004723,B03,b004723,1;2;22;3;7;,2022-09-24,2022-09-26,자가용,,1;2;22;3;7;,23;7;3
b_b011102,B01,b011102,10;,2022-10-23,2022-10-24,,,10;,10;9;21
b_b005399,B01,b005399,1;12;22;,2022-10-15,2022-10-17,대중교통 등,,1;12;22;,12;22;1
b_b012322,B06,b012322,22;26;1;26;,2022-10-30,2022-10-31,자가용,,22;26;1;26;,22;26;9
b_b003864,B03,b003864,22;26;3;,2022-10-02,2022-10-04,자가용,,22;26;3;,4;9;26
