TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
d_d001590,D01,d001590,22;27;28;5;8;,2022-09-23,2022-09-27,대중교통 등,,22;27;28;5;8;,8;21;28
c_c001122,D02,c001122,22;24;26;4;5;,2022-08-20,2022-08-22,대중교통 등,,22;24;26;4;5;,6;22;24
d_d005455,D01,d005455,1;23;28;3;4;,2022-10-23,2022-10-26,대중교통 등,,1;23;28;3;4;,3;28;6
d_d003356,D01,d003356,1;4;2;22;6;21;,2022-10-25,2022-10-28,대중교통 등,39세 이하 부부 여행,1;4;2;22;6;21;,1;2;3
d_d002310,D01,d002310,22;23;24;26;6;,2022-10-14,2022-10-17,자가용,,22;23;24;26;6;,1;22;24
d_d009564,D01,d009564,2;23;6;11;,2022-10-29,2022-10-31,자가용,,2;23;6;11;,2;23;6
d_d006778,D01,d006778,2;22;5;9;,2022-10-21,2022-10-24,자가용,,2;22;5;9;,2;1;6
b_b002702,D02,b002702,21;3;4;6;9;,2022-08-27,2022-08-29,자가용,,21;3;4;6;9;,21;4;26
d_d006363,D01,d006363,22;27;4;24;,2022-10-25,2022-10-30,대중교통 등,,22;27;4;24;,24;22;28
d_d005209,D01,d005209,1;4;22;22;23;6;5;28;24;,2022-10-23,2022-10-25,자가용,,1;4;22;22;23;6;5;28;24;,5;24;2
d_d001430,D01,d001430,1;12;2;6;7;,2022-09-11,2022-09-15,대중교통 등,40세 이상 부부 여행,1;12;2;6;7;,21;23;1
d_d009025,D01,d009025,2;22;24;26;,2022-10-27,2022-10-30,대중교통 등,,2;22;24;26;,21;24;22
d_d002115,D01,d002115,1;21;5;6;9;,2022-10-04,2022-10-08,대중교통 등,,1;21;5;6;9;,21;11;6
d_d001672,D01,d001672,28;6;,2022-09-29,2022-10-02,자가용,39세 이하 부모 동반 여행,28;6;,21;6;28
d_d002443,D01,d002443,2;24;,2022-10-02,2022-10-07,대중교통 등,39세 이하 부모 동반 여행,2;24;,24;22;27
d_d009919,D01,d009919,12;22;23;5;,2022-10-31,2022-11-03,자가용,,12;22;23;5;,5;22;23
d_d008017,D01,d008017,1;2;22;3;5;,2022-10-28,2022-11-01,자가용,39세 이하 커플 여행,1;2;22;3;5;,6;22;4
d_d006648,D01,d006648,1;22;23;,2022-10-26,2022-10-29,대중교통 등,,1;22;23;,23;22;1
a_a003745,D02,a003745,22;23;26;,2022-10-16,2022-10-18,자가용,,22;23;26;,22;24;26
d_d000892,D01,d000892,1;2;4;6;7;,2022-09-02,2022-09-05,대중교통 등,39세 이하 부모 동반 여행,1;2;4;6;7;,2;6;22
d_d001720,D01,d001720,21;22;23;24;26;,2022-09-28,2022-10-02,자가용,,21;22;23;24;26;,21;22;12
d_d009638,D01,d009638,10;2;21;27;4;,2022-10-28,2022-11-02,대중교통 등,,10;2;21;27;4;,3;27;28
d_d004247,D01,d004247,10;28;3;12;6;24;1;22;5;11;9;,2022-10-08,2022-10-12,자가용,39세 이하 자녀 동반 여행,10;28;3;12;6;24;1;22;5;11;9;,11;28;2
c_c004805,D02,c004805,21;22;,2022-10-02,2022-10-03,자가용,,21;22;,1;6;22
d_d001158,D02,d001158,2;21;22;24;5;,2022-09-17,2022-09-19,자가용,40세 이상 자녀 동반 여행,2;21;22;24;5;,11;22;21
d_d003691,D01,d003691,2;3;5;6;9;,2022-10-08,2022-10-11,자가용,,2;3;5;6;9;,2;1;8
d_d002112,D01,d002112,24;4;7;,2022-09-28,2022-10-02,대중교통 등,,24;4;7;,22;24;21
a_a000710,D02,a000710,2;21;22;26;3;,2022-08-27,2022-08-29,자가용,,2;21;22;26;3;,3;10;5
d_d009106,D01,d009106,1;10;2;3;5;,2022-10-30,2022-11-03,자가용,39세 이하 커플 여행,1;10;2;3;5;,11;2;21
d_d003359,D01,d003359,22;28;5;,2022-10-17,2022-10-20,대중교통 등,,22;28;5;,28;5;22
d_d008056,D01,d008056,2;1;3;4;24;,2022-10-29,2022-10-30,자가용,,2;1;3;4;24;,25;24;2
d_d001862,D01,d001862,1;2;3;4;5;,2022-10-17,2022-10-22,대중교통 등,39세 이하 커플 여행,1;2;3;4;5;,22;5;10
a_a003002,D02,a003002,2;21;22;5;6;,2022-10-01,2022-10-02,자가용,수도권 거주 39세 이하 3인 이상 친구,2;21;22;5;6;,5;21;2
a_a002327,D02,a002327,2;23;5;,2022-09-17,2022-09-21,대중교통 등,수도권 외 거주 39세 이하 커플,2;23;5;,23;2;1
d_d004993,D01,d004993,1;2;22;5;7;,2022-10-15,2022-10-17,자가용,,1;2;22;5;7;,22;7;28
d_d007488,D01,d007488,1;13;2;28;3;,2022-10-25,2022-10-29,대중교통 등,40세 이상 부부 여행,1;13;2;28;3;,1;6;13
d_d001617,D01,d001617,11;2;27;4;6;,2022-09-30,2022-10-03,대중교통 등,,11;2;27;4;6;,27;2;4
a_a004320,D02,a004320,22;26;4;7;,2022-10-08,2022-10-09,,수도권 거주 40세 이상 커플,22;26;4;7;,1;26;5
d_d000018,D01,d000018,1;2;22;23;6;,2022-08-13,2022-08-17,대중교통 등,39세 이하 3인 이상 친구,2;,22;2;6
d_d012299,D01,d012299,28;,2022-11-11,2022-11-12,,,28;,28;21;22
d_d004756,D01,d004756,22;6;,2022-10-08,2022-10-13,대중교통 등,,22;6;,6;1;22
d_d002943,D01,d002943,2;22;23;26;3;,2022-10-09,2022-10-11,자가용,,2;22;23;26;3;,23;3;26
b_b000746,D02,b000746,23;,2022-08-27,2022-08-29,대중교통 등,,23;,23;2;6
d_d003948,D01,d003948,12;21;22;23;6;,2022-10-19,2022-10-22,대중교통 등,,12;21;22;23;6;,24;22;2
a_a009953,D02,a009953,12;2;22;4;8;,2022-10-26,2022-10-28,자가용,수도권 거주 39세 이하 커플,12;2;22;4;8;,2;8;22
d_d001196,D01,d001196,1;10;11;2;7;,2022-09-20,2022-09-23,자가용,,1;10;11;2;7;,23;26;2
d_d002165,D01,d002165,2;,2022-09-29,2022-10-09,자가용,39세 이하 3인 이상 친구,2;,2;6;5
d_d000922,D01,d000922,1;11;2;5;7;,2022-08-23,2022-08-27,자가용,,1;11;2;5;7;,1;2;5
d_d001934,D01,d001934,2;22;28;6;,2022-09-28,2022-10-06,자가용,,2;22;28;6;,28;22;3
d_d002320,D02,d002320,22;28;5;,2022-10-25,2022-10-28,대중교통 등,,22;28;5;,22;26;24
d_d002624,D01,d002624,24;26;3;6;9;,2022-10-05,2022-10-09,대중교통 등,,24;26;3;6;9;,21;6;3
d_d000849,D01,d000849,1;22;23;,2022-08-25,2022-08-28,자가용,,1;22;23;,1;22;23
d_d001437,D01,d001437,21;22;23;27;6;,2022-09-15,2022-09-19,대중교통 등,39세 이하 부모 동반 여행,21;22;23;27;6;,23;6;21
d_d004381,D01,d004381,1;2;26;6;,2022-10-10,2022-10-11,자가용,,1;2;26;6;,6;1;26
d_d000872,D01,d000872,1;22;23;24;26;,2022-08-24,2022-08-28,대중교통 등,39세 이하 커플 여행,1;22;23;24;26;,22;23;26
d_d006209,D01,d006209,21;22;5;8;,2022-10-14,2022-10-19,자가용,,21;22;5;8;,22;23;24
d_d000404,D01,d000404,10;21;23;,2022-08-25,2022-08-29,자가용,,10;21;23;,2;22;5
c_c002328,D02,c002328,27;28;,2022-09-20,2022-09-21,대중교통 등,,27;28;,28;22;5
d_d000902,D01,d000902,21;22;8;,2022-08-19,2022-08-24,자가용,,21;22;8;,21;24;3
c_c004822,D02,c004822,1;10;23;5;9;,2022-10-14,2022-10-16,대중교통 등,호남권 외에 거주하는 39세 이하 커플,1;10;23;5;9;,23;10;3
c_c000385,D02,c000385,22;23;26;,2022-08-28,2022-09-01,자가용,,22;23;26;,23;26;22
d_d000222,D01,d000222,21;26;4;5;6;,2022-08-22,2022-08-26,대중교통 등,39세 이하 3인 이상 친구,21;26;4;5;6;,2;6;21
d_d006006,D01,d006006,7;22;26;21;8;4;1;24;,2022-10-25,2022-10-27,자가용,,7;22;26;21;8;4;1;24;,23;22;13
d_d002105,D01,d002105,21;22;23;24;26;,2022-10-18,2022-10-21,대중교통 등,,21;22;23;24;26;,22;24;21
d_d008966,D01,d008966,12;22;28;,2022-10-29,2022-11-01,대중교통 등,39세 이하 부모 동반 여행,12;22;28;,1;22;3
b_b003064,D02,b003064,4;,2022-08-23,2022-08-24,자가용,,4;,1;2;4
d_d004321,D01,d004321,1;2;3;6;9;,2022-10-09,2022-10-12,자가용,,1;2;3;6;9;,22;24;26
d_d001499,D01,d001499,2;26;,2022-09-20,2022-09-24,대중교통 등,,2;26;,26;28;22
d_d008964,D01,d008964,2;21;22;24;26;,2022-10-27,2022-10-30,대중교통 등,,2;21;22;24;26;,2;6;21
d_d009794,D01,d009794,12;2;4;6;7;,2022-10-29,2022-11-01,대중교통 등,,12;2;4;6;7;,22;7;1
d_d003084,D01,d003084,1;12;3;4;6;,2022-10-20,2022-10-22,대중교통 등,,1;12;3;4;6;,6;26;1
a_a001287,D02,a001287,21;23;24;26;27;,2022-08-26,2022-08-29,자가용,,21;23;24;26;27;,11;6;24
d_d002869,D01,d002869,26;22;23;4;,2022-10-21,2022-10-24,대중교통 등,,26;22;23;4;,22;26;23
a_a002802,D02,a002802,2;3;4;5;6;,2022-10-17,2022-10-19,자가용,수도권 거주 39세 이하 커플,2;3;4;5;6;,2;10;24
d_d012492,D01,d012492,22;,2022-11-13,2022-11-14,,,22;,9;12;22
d_d009590,D01,d009590,1;12;2;21;6;,2022-10-30,2022-11-02,대중교통 등,,1;12;2;21;6;,2;6;22
d_d010592,D01,d010592,22;27;1;3;24;26;24;21;,2022-11-02,2022-11-06,자가용,,22;27;1;3;24;26;24;21;,1;5;22
d_d003557,D01,d003557,12;28;23;,2022-10-23,2022-10-26,자가용,,12;28;23;,12;28;23
c_c002415,D02,c002415,2;21;22;23;4;,2022-09-26,2022-09-28,자가용,,2;21;22;23;4;,23;4;2
d_d002850,D01,d002850,28;5;23;22;,2022-10-06,2022-10-10,자가용,39세 이하 부부 여행,28;5;23;22;,28;11;5
d_d005567,D01,d005567,1;2;3;4;6;,2022-10-17,2022-10-21,대중교통 등,39세 이하 부부 여행,1;2;3;4;6;,21;26;1
b_b002523,D02,b002523,22;5;,2022-08-19,2022-08-21,자가용,,22;5;,5;22;26
d_d009723,D01,d009723,22;28;,2022-10-30,2022-11-02,자가용,,22;28;,28;22;21
d_d005110,D01,d005110,22;28;8;,2022-10-19,2022-10-26,대중교통 등,39세 이하 커플 여행,22;28;8;,8;28;22
d_d006060,D01,d006060,1;10;25;3;8;,2022-10-28,2022-10-31,자가용,,1;10;25;3;8;,25;9;12
a_a001222,D02,a001222,21;,2022-09-03,2022-09-06,자가용,,21;,5;21;22
d_d004687,D01,d004687,21;22;23;24;26;,2022-10-10,2022-10-13,자가용,,21;22;23;24;26;,23;21;24
d_d012336,D01,d012336,6;,2022-11-12,2022-11-13,,,6;,6;24;26
d_d004186,D01,d004186,27;28;8;,2022-10-08,2022-10-10,자가용,,27;28;8;,8;6;24
d_d002456,D01,d002456,6;22;23;24;26;28;27;2;,2022-10-15,2022-10-19,대중교통 등,39세 이하 커플 여행,6;22;23;24;26;28;27;2;,22;1;26
d_d005188,D01,d005188,1;12;2;22;3;,2022-10-29,2022-10-31,자가용,,1;12;2;22;3;,2;3;1
d_d006667,D01,d006667,24;4;,2022-10-29,2022-10-31,자가용,,24;4;,6;1;24
d_d009986,D01,d009986,24;26;27;28;5;,2022-11-03,2022-11-07,자가용,,24;26;27;28;5;,24;28;21
b_b000348,D02,b000348,22;23;4;9;,2022-08-05,2022-08-08,자가용,경상권 외에 거주하는 40세 이상 3인 이상 친구,4;,24;23;22
d_d009998,D01,d009998,12;26;3;,2022-11-02,2022-11-03,대중교통 등,,12;26;3;,12;6;26
d_d001502,D01,d001502,1;2;22;26;27;,2022-09-23,2022-09-26,대중교통 등,,1;2;22;26;27;,22;26;2
d_d001358,D02,d001358,21;22;24;3;6;,2022-09-19,2022-09-22,자가용,,21;22;24;3;6;,24;6;26
d_d006359,D01,d006359,21;22;26;5;8;,2022-10-21,2022-10-24,자가용,,21;22;26;5;8;,21;6;8
d_d006028,D01,d006028,1;24;27;3;8;,2022-10-18,2022-10-21,대중교통 등,,1;24;27;3;8;,8;24;4
d_d010250,D01,d010250,1;11;2;23;8;,2022-10-29,2022-11-01,자가용,,1;11;2;23;8;,1;2;21
d_d005050,D01,d005050,10;2;23;4;6;,2022-10-19,2022-10-23,자가용,39세 이하 커플 여행,10;2;23;4;6;,23;21;2
d_d000769,D01,d000769,1;2;23;5;6;,2022-08-29,2022-09-04,자가용,39세 이하 커플 여행,1;2;23;5;6;,23;5;6
d_d004712,D01,d004712,22;4;5;,2022-10-08,2022-10-11,자가용,,22;4;5;,5;4;11
d_d012331,D01,d012331,21;22;24;,2022-11-11,2022-11-12,,,21;22;24;,21;24;22
d_d000210,D01,d000210,22;23;,2022-08-24,2022-08-28,대중교통 등,,22;23;,23;22;26
d_d001429,D01,d001429,22;23;,2022-09-17,2022-09-20,자가용,,22;23;,22;23;1
d_d004450,D01,d004450,1;22;3;6;7;,2022-10-28,2022-10-31,자가용,39세 이하 3인 이상 친구,1;22;3;6;7;,1;21;24
d_d004921,D01,d004921,21;22;28;5;8;,2022-10-14,2022-10-18,대중교통 등,,21;22;28;5;8;,8;28;6
d_d009828,D01,d009828,12;2;22;5;9;,2022-10-30,2022-11-02,대중교통 등,39세 이하 커플 여행,12;2;22;5;9;,22;24;5
c_c001558,D02,c001558,22;23;28;,2022-09-02,2022-09-05,대중교통 등,,22;23;28;,2;6;28
a_a007387,D02,a007387,21;22;,2022-10-16,2022-10-17,,,21;22;,21;22;27
d_d005792,D01,d005792,1;12;23;3;5;,2022-10-13,2022-10-18,대중교통 등,39세 이하 3인 이상 친구,1;12;23;3;5;,5;22;28
d_d002033,D01,d002033,13;21;22;3;,2022-10-02,2022-10-05,대중교통 등,,13;21;22;3;,22;21;2
d_d001402,D01,d001402,1;2;3;4;5;,2022-09-19,2022-09-22,대중교통 등,39세 이하 커플 여행,1;2;3;4;5;,12;4;1
a_a001883,D02,a001883,22;5;,2022-09-17,2022-09-19,자가용,수도권 거주 39세 이하 3인 이상 친구,22;5;,5;22;24
d_d002841,D01,d002841,12;22;26;5;6;,2022-10-20,2022-10-25,대중교통 등,,12;22;26;5;6;,2;22;3
d_d001779,D01,d001779,22;23;24;26;28;,2022-10-20,2022-10-23,자가용,,22;23;24;26;28;,22;21;26
d_d007782,D01,d007782,22;26;,2022-10-28,2022-10-31,대중교통 등,,22;26;,26;22;27
d_d004446,D01,d004446,11;2;24;27;8;,2022-10-25,2022-10-28,자가용,,11;2;24;27;8;,8;2;11
a_a002690,D02,a002690,1;3;4;7;9;,2022-09-28,2022-10-01,자가용,,1;3;4;7;9;,9;2;24
d_d003455,D01,d003455,1;2;22;26;9;,2022-10-13,2022-10-16,자가용,,1;2;22;26;9;,28;26;9
d_d000524,D01,d000524,2;22;23;5;,2022-08-27,2022-09-01,대중교통 등,39세 이하 커플 여행,2;22;23;5;,22;23;5
d_d009166,D01,d009166,2;6;22;23;24;26;27;9;,2022-10-29,2022-10-31,자가용,,2;6;22;23;24;26;27;9;,22;26;24
d_d000619,D01,d000619,1;2;5;6;7;,2022-09-06,2022-09-10,자가용,,1;2;5;6;7;,7;1;24
d_d002078,D01,d002078,12;2;3;5;6;,2022-09-30,2022-10-04,대중교통 등,39세 이하 커플 여행,12;2;3;5;6;,2;26;6
a_a002823,D02,a002823,22;25;8;,2022-09-24,2022-09-26,자가용,,22;25;8;,8;22;25
d_d005052,D02,d005052,3;1;28;2;23;4;3;24;,2022-10-19,2022-10-23,대중교통 등,,3;1;28;2;23;4;3;24;,3;28;21
d_d003304,D01,d003304,24;6;,2022-10-06,2022-10-08,자가용,,24;6;,24;6;22
d_d004363,D01,d004363,2;22;4;,2022-10-08,2022-10-09,대중교통 등,,2;22;4;,2;6;22
d_d000973,D01,d000973,22;23;5;,2022-09-01,2022-09-06,대중교통 등,,22;23;5;,5;22;23
d_d002069,D02,d002069,3;4;6;8;9;,2022-09-29,2022-10-04,자가용,,3;4;6;8;9;,3;6;24
d_d004589,D01,d004589,10;22;28;,2022-10-13,2022-10-16,자가용,,10;22;28;,28;22;10
a_a001313,D02,a001313,22;,2022-09-01,2022-09-03,자가용,,22;,22;23;6
a_a004199,D02,a004199,8;,2022-10-02,2022-10-04,대중교통 등,수도권 거주 39세 이하 부부,8;,8;24;22
d_d002780,D01,d002780,1;22;23;24;26;,2022-10-25,2022-10-30,자가용,,1;22;23;24;26;,23;26;22
d_d009219,D01,d009219,28;5;,2022-10-28,2022-11-01,자가용,39세 이하 3인 이상 친구,28;5;,5;28;4
d_d002329,D01,d002329,21;22;5;6;,2022-10-06,2022-10-10,대중교통 등,39세 이하 3인 이상 친구,21;22;5;6;,5;21;27
d_d003802,D01,d003802,2;3;12;22;24;,2022-10-20,2022-10-23,자가용,,2;3;12;22;24;,3;12;2
d_d006782,D01,d006782,22;23;25;27;,2022-10-25,2022-10-27,자가용,,22;23;25;27;,25;23;22
d_d002256,D01,d002256,1;2;23;5;7;,2022-10-15,2022-10-20,대중교통 등,39세 이하 3인 이상 친구,1;2;23;5;7;,7;5;1
d_d000871,D01,d000871,1;2;24;5;7;,2022-09-02,2022-09-06,대중교통 등,39세 이하 커플 여행,1;2;24;5;7;,2;1;7
c_c004635,D02,c004635,10;12;2;26;3;,2022-10-08,2022-10-10,자가용,,10;12;2;26;3;,6;26;22
a_a002368,D02,a002368,27;28;5;,2022-10-02,2022-10-04,대중교통 등,수도권 거주 39세 이하 커플,27;28;5;,5;8;24
d_d005087,D01,d005087,23;22;6;,2022-10-28,2022-11-01,대중교통 등,,23;22;6;,23;22;6
d_d012393,D01,d012393,2;6;12;21;22;,2022-11-11,2022-11-12,,,2;6;12;21;22;,21;22;12
d_d005769,D01,d005769,22;24;27;28;6;,2022-10-13,2022-10-14,자가용,,22;24;27;28;6;,24;22;4
d_d000794,D01,d000794,12;2;22;3;6;,2022-08-23,2022-08-26,자가용,39세 이하 부모 동반 여행,12;2;22;3;6;,22;3;26
d_d001440,D01,d001440,22;24;4;6;9;,2022-09-21,2022-09-25,대중교통 등,39세 이하 커플 여행,22;24;4;6;9;,6;9;22
d_d002357,D01,d002357,1;11;12;2;21;,2022-10-05,2022-10-08,대중교통 등,39세 이하 부부 여행,1;11;12;2;21;,21;11;2
d_d001980,D02,d001980,26;24;23;21;10;1;4;9;6;5;3;2;7;11;12;,2022-11-03,2022-11-05,대중교통 등,,26;24;23;21;10;1;4;9;6;5;3;2;7;11;12;,2;10;23
d_d012261,D01,d012261,22;24;1;21;12;28;23;10;,2022-11-05,2022-11-08,대중교통 등,39세 이하 커플 여행,22;24;1;21;12;28;23;10;,22;24;1
d_d004961,D01,d004961,1;21;22;23;26;,2022-10-17,2022-10-22,대중교통 등,,1;21;22;23;26;,22;24;28
d_d001325,D01,d001325,2;23;27;28;6;,2022-09-13,2022-09-17,대중교통 등,39세 이하 커플 여행,2;23;27;28;6;,23;27;6
c_c001346,D02,c001346,2;23;4;5;7;,2022-09-03,2022-09-05,대중교통 등,,2;23;4;5;7;,10;26;22
c_c000473,D02,c000473,23;27;,2022-08-28,2022-09-01,자가용,,23;27;,23;2;21
d_d002845,D01,d002845,1;11;2;3;4;,2022-10-10,2022-10-14,대중교통 등,39세 이하 커플 여행,1;11;2;3;4;,22;21;11
b_b006613,D02,b006613,4;5;11;,2022-10-01,2022-10-02,,,4;5;11;,1;5;11
d_d002969,D01,d002969,22;23;26;4;6;,2022-10-15,2022-10-19,대중교통 등,,22;23;26;4;6;,3;4;1
d_d002564,D01,d002564,21;23;26;3;5;,2022-10-16,2022-10-23,자가용,,21;23;26;3;5;,24;4;23
a_a003485,D02,a003485,2;22;4;,2022-10-01,2022-10-03,자가용,,2;22;4;,2;3;22
d_d001588,D01,d001588,21;26;5;6;,2022-09-21,2022-09-28,대중교통 등,,21;26;5;6;,22;9;21
d_d002634,D01,d002634,28;5;,2022-10-21,2022-10-25,대중교통 등,,28;5;,28;5;21
d_d010311,D01,d010311,22;26;28;6;,2022-11-05,2022-11-08,대중교통 등,,22;26;28;6;,5;22;26
d_d006186,D01,d006186,21;28;9;,2022-10-27,2022-10-31,자가용,,21;28;9;,21;27;28
c_c000609,D02,c000609,23;9;,2022-08-26,2022-08-29,자가용,,23;9;,2;24;6
c_c000583,D02,c000583,12;25;3;5;8;,2022-08-27,2022-08-30,자가용,충청권 외에 거주하는 39세 이하 3인 이상 친구,12;25;3;5;8;,25;9;5
d_d005997,D01,d005997,1;12;2;21;22;,2022-10-15,2022-10-20,자가용,39세 이하 부모 동반 여행,1;12;2;21;22;,21;2;22
c_c000344,D02,c000344,5;8;,2022-08-19,2022-08-21,자가용,,5;8;,5;8;21
d_d010363,D01,d010363,1;2;22;23;26;,2022-11-01,2022-11-06,대중교통 등,39세 이하 커플 여행,1;2;22;23;26;,22;23;2
a_a003119,D02,a003119,22;5;8;9;,2022-09-24,2022-09-26,대중교통 등,,22;5;8;9;,9;5;22
d_d004767,D01,d004767,21;25;,2022-10-10,2022-10-14,자가용,,21;25;,21;25;22
d_d004316,D01,d004316,1;2;22;3;9;,2022-10-12,2022-10-14,대중교통 등,,1;2;22;3;9;,2;22;13
d_d012281,D01,d012281,1;2;6;21;,2022-11-12,2022-11-13,,,1;2;6;21;,1;2;6
d_d004726,D01,d004726,22;26;,2022-10-08,2022-10-12,대중교통 등,,22;26;,22;26;24
d_d002701,D01,d002701,1;2;21;22;4;,2022-10-11,2022-10-22,대중교통 등,39세 이하 커플 여행,1;2;21;22;4;,6;11;22
b_b002795,D02,b002795,22;23;24;26;3;,2022-08-27,2022-08-30,대중교통 등,경상권 외에 거주하는 39세 이하 3인 이상 친구,22;23;24;26;3;,22;23;21
a_a005813,D02,a005813,22;23;,2022-10-22,2022-10-24,자가용,,22;23;,22;23;24
d_d002176,D01,d002176,1;21;22;27;28;,2022-10-08,2022-10-12,대중교통 등,39세 이하 커플 여행,1;21;22;27;28;,22;1;24
d_d010309,D01,d010309,21;24;26;27;28;,2022-11-05,2022-11-08,대중교통 등,,21;24;26;27;28;,28;26;24
b_b003861,D02,b003861,2;21;28;5;6;,2022-09-17,2022-09-20,자가용,,2;21;28;5;6;,2;21;6
d_d005392,D01,d005392,24;7;,2022-10-21,2022-10-25,자가용,,24;7;,7;9;24
d_d004141,D01,d004141,11;23;,2022-10-08,2022-10-12,대중교통 등,,11;23;,11;23;1
b_b001198,D02,b001198,1;10;3;4;5;,2022-09-04,2022-09-06,자가용,,1;10;3;4;5;,25;22;21
d_d009222,D01,d009222,2;,2022-10-29,2022-10-31,자가용,,2;,23;2;22
d_d002847,D01,d002847,21;22;23;26;28;,2022-10-16,2022-10-19,대중교통 등,,21;22;23;26;28;,21;26;22
d_d003147,D01,d003147,7;21;22;26;,2022-10-29,2022-10-31,자가용,,7;21;22;26;,21;1;6
a_a005789,D02,a005789,11;2;,2022-10-14,2022-10-15,자가용,수도권 거주 39세 이하 자녀 동반,11;2;,6;11;24
a_a000855,A03,a000855,8;,2022-08-20,2022-08-22,자가용,수도권 거주 40세 이상 3인 이상 친구,8;,8;5;22
a_a003572,A03,a003572,23;27;3;4;6;,2022-09-29,2022-10-02,대중교통 등,,23;27;3;4;6;,3;27;23
a_a003020,A03,a003020,1;2;22;3;6;,2022-09-25,2022-09-29,자가용,,1;2;22;3;6;,2;1;3
a_a011586,A01,a011586,4;,2022-10-30,2022-10-31,대중교통 등,,4;,3;4;2
a_a000477,A01,a000477,1;2;4;6;9;,2022-08-25,2022-08-27,대중교통 등,,1;2;4;6;9;,1;4;23
a_a007360,A03,a007360,24;3;4;6;,2022-10-22,2022-10-23,,수도권 거주 40세 이상 나홀로,24;3;4;6;,24;3;4
a_a003759,A01,a003759,1;22;26;4;6;,2022-10-01,2022-10-04,대중교통 등,수도권 외 거주 39세 이하 커플,1;22;26;4;6;,26;22;4
a_a003378,A03,a003378,12;22;24;28;9;,2022-10-08,2022-10-11,자가용,,12;22;24;28;9;,3;9;22
a_a000118,A03,a000118,1;2;22;7;9;,2022-08-05,2022-08-08,대중교통 등,,1;,6;1;24
a_a012229,A02,a012229,1;12;2;26;8;,2022-10-29,2022-10-30,대중교통 등,수도권 거주 39세 이하 커플,1;12;2;26;8;,2;26;4
a_a007340,A01,a007340,1;6;9;,2022-10-15,2022-10-16,,,1;6;9;,6;1;2
a_a002422,A03,a002422,1;6;,2022-09-18,2022-09-19,자가용,수도권 거주 40세 이상 부부,1;6;,1;4;21
a_a006810,A03,a006810,10;,2022-10-13,2022-10-14,,,10;,28;24;3
a_a004398,A03,a004398,1;21;25;8;9;,2022-10-08,2022-10-10,자가용,,1;21;25;8;9;,25;8;21
a_a003031,A03,a003031,12;13;2;3;5;,2022-10-01,2022-10-04,자가용,,12;13;2;3;5;,2;1;12
a_a011493,A01,a011493,1;13;26;28;6;,2022-10-29,2022-10-31,대중교통 등,,1;13;26;28;6;,6;11;13
a_a008406,A03,a008406,1;10;2;23;,2022-10-18,2022-10-20,자가용,수도권 거주 39세 이하 3인 이상 친구,1;10;2;23;,23;10;1
a_a007374,A03,a007374,1;2;4;6;,2022-10-14,2022-10-22,,,1;2;4;6;,1;3;4
a_a002240,A03,a002240,2;22;4;6;9;,2022-09-24,2022-09-26,자가용,수도권 거주 39세 이하 커플,2;22;4;6;9;,6;9;12
a_a017633,A03,a017633,27;4;,2022-11-11,2022-11-12,,수도권 거주 40세 이상 커플,27;4;,27;6;3
a_a001252,A03,a001252,22;8;,2022-08-28,2022-08-30,자가용,수도권 거주 39세 이하 부부,22;8;,8;24;22
a_a004084,A03,a004084,21;22;23;24;,2022-10-09,2022-10-11,자가용,,21;22;23;24;,2;21;23
a_a010328,A03,a010328,2;6;,2022-10-22,2022-10-23,자가용,,2;6;,6;22;24
a_a001294,A01,a001294,1;13;22;4;,2022-08-27,2022-08-28,대중교통 등,,1;13;22;4;,4;13;1
a_a002922,A01,a002922,1;2;22;,2022-09-28,2022-09-29,대중교통 등,수도권 거주 39세 이하 3인 이상 친구,1;2;22;,2;22;1
a_a006267,A03,a006267,3;13;21;,2022-10-18,2022-10-19,,수도권 거주 40세 이상 부부,3;13;21;,13;3;21
a_a007947,A03,a007947,1;11;2;22;,2022-10-29,2022-10-30,,수도권 거주 40세 이상 자녀 동반,1;11;2;22;,1;2;11
a_a005196,A03,a005196,2;,2022-10-31,2022-11-01,,,2;,22;27;2
a_a017696,A03,a017696,1;,2022-11-10,2022-11-11,,,1;,1;21;4
a_a001175,A01,a001175,11;2;3;4;6;,2022-08-25,2022-08-29,자가용,,11;2;3;4;6;,23;2;3
a_a003131,A03,a003131,22;23;,2022-09-25,2022-09-27,자가용,,22;23;,23;22;10
a_a006658,A03,a006658,1;22;13;12;8;,2022-10-10,2022-10-11,,,1;22;13;12;8;,8;22;12
a_a015282,A03,a015282,22;24;25;26;6;,2022-10-29,2022-10-30,자가용,,22;24;25;26;6;,25;6;1
a_a005150,A03,a005150,10;22;23;26;,2022-10-03,2022-10-04,,,10;22;23;26;,10;22;3
a_a001628,A03,a001628,1;12;,2022-09-23,2022-09-25,자가용,,1;12;,22;21;1
a_a009510,A01,a009510,1;22;26;4;7;,2022-10-22,2022-10-25,대중교통 등,,1;22;26;4;7;,3;4;6
a_a005810,A03,a005810,1;12;23;24;26;,2022-10-02,2022-10-04,자가용,수도권 외 거주 39세 이하 커플,1;12;23;24;26;,23;26;1
