TRAVEL_ID,VISIT_AREA_NM,SI,Dong_Eup,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,DGSTFN_div_mean,REVISIT_INTENTION_div_mean,RCMDTN_INTENTION_div_mean,new_variable,new_variable_renewed
d_d010155,신화테마파크,서귀포,안덕면,6,4.0,4.0,4.0,90.0,0,d010155,22,여,20,0,2,2,2,3,3,5,5,6,1.0,3,1,1.1428571428571428,0.9411764705882353,1.0,0.02307679803562441,0.027366861340099413
d_d000431,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,30.0,1,d000431,23,남,30,1,7,1,1,1,7,7,4,1,2.0,1,5,1.0714285714285714,1.153846153846154,1.0714285714285714,0.1778947986175917,0.1680983094285114
d_d000396,제주동문시장,제주,일도일동,4,3.0,3.0,3.0,120.0,1,d000396,28,남,30,0,4,3,2,3,5,4,1,3,1.0,1,0,1.0,1.125,1.2857142857142856,0.25251016699984297,0.10532619816549385
d_d007698,왈종미술관,서귀포,동홍동,3,3.0,3.0,4.0,30.0,0,d007698,24,남,40,1,5,2,3,6,6,4,4,4,1.0,2,1,1.0,0.8571428571428571,1.0,-0.09701454919786284,-0.12037279790342159
d_d005087,루나폴,서귀포,안덕면,6,4.0,4.0,4.0,90.0,0,d005087,23,여,40,0,3,1,2,1,5,2,2,7,3.0,6,1,1.0,1.0,1.0,0.0,0.0
d_d009016,비자림,제주,구좌읍,1,4.0,2.0,2.0,30.0,0,d009016,22,여,20,0,3,4,2,2,2,4,2,7,3.0,1,1,1.1428571428571428,0.6666666666666666,0.6666666666666666,-0.35890282530295364,-0.20393773070961257
d_d009073,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d009073,22,여,20,0,2,3,1,6,1,1,3,7,2.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d009421,제주현대미술관,제주,한경면,3,5.0,5.0,5.0,60.0,0,d009421,6,여,60,0,1,4,1,7,4,1,1,7,2.0,1,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.18966090327030843,0.15345938919769067
d_d009103,신화테마파크,서귀포,안덕면,6,5.0,4.0,4.0,60.0,0,d009103,2,남,20,0,3,1,1,4,3,2,3,3,1.0,1,0,1.1111111111111112,1.1428571428571428,1.1428571428571428,0.22984440714224597,0.18020889984289531
d_d000116,수목원테마파크,제주,연동,6,3.0,3.0,2.0,30.0,0,d000116,23,남,30,0,4,1,5,2,2,6,6,4,2.0,7,0,0.8181818181818182,1.0,0.75,-0.2268819514346563,-0.09791362135550254
d_d003763,9.81파크,제주,애월읍,5,5.0,5.0,5.0,150.0,0,d003763,5,여,20,0,5,2,1,1,5,6,2,7,3.0,1,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.18966090327030843,0.15345938919769067
d_d007397,뽀로로앤타요테마파크 제주,서귀포,안덕면,6,5.0,4.0,5.0,300.0,1,d007397,2,남,40,1,3,3,4,3,7,5,4,6,1.0,1,3,1.0,1.0,1.0,0.0,0.0
d_d001340,함덕해수욕장,제주,조천읍,1,4.0,5.0,5.0,60.0,0,d001340,22,여,20,0,4,5,2,4,4,2,4,6,1.0,4,1,0.9032258064516129,1.09375,1.09375,0.07597325592342159,0.02687933403167545
d_d003784,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,1,d003784,25,여,20,0,3,1,2,2,2,4,3,4,3.0,1,1,1.1111111111111112,1.0,1.0,0.04901863971852673,0.05983610193947382
d_d000288,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,60.0,1,d000288,1,여,20,0,2,2,3,2,5,4,5,5,7.0,2,2,1.153846153846154,1.3636363636363638,1.153846153846154,0.40507632293057544,0.38925347287315576
d_d004842,만장굴,제주,구좌읍,2,5.0,5.0,5.0,60.0,0,d004842,22,여,20,0,4,4,3,1,3,5,4,7,2.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d001084,휴애리자연생활공원,서귀포,남원읍,1,5.0,5.0,5.0,150.0,0,d001084,2,남,30,1,4,5,4,5,5,5,4,2,1.0,6,3,1.0,1.0,1.0,0.0,0.0
d_d002221,제주제트 중문점,서귀포,대포동,5,5.0,5.0,5.0,60.0,0,d002221,1,남,30,0,2,1,1,2,3,4,6,6,2.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d001666,대한불교조계종천왕사,제주,노형동,2,4.0,2.0,4.0,30.0,0,d001666,3,여,30,1,2,4,4,2,2,3,4,4,1.0,2,0,0.8695652173913044,0.47619047619047616,0.8695652173913044,-0.4897869204708538,-0.5116093061835222
d_d001340,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,30.0,0,d001340,22,여,20,0,4,5,2,4,4,2,4,6,1.0,4,1,0.9032258064516129,0.875,0.875,-0.20091620044414865,-0.15744151275793877
d_d007058,화순금모래해수욕장,서귀포,안덕면,1,4.0,4.0,4.0,60.0,1,d007058,3,남,50,0,2,2,2,3,3,2,4,4,3.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d003125,디아넥스 온천,서귀포,안덕면,6,5.0,5.0,5.0,90.0,1,d003125,10,여,30,0,4,2,2,2,4,3,5,4,1.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d003472,파파빌레,제주,조천읍,8,5.0,5.0,5.0,60.0,0,d003472,22,여,30,0,6,2,4,1,4,4,1,7,9.0,2,3,1.25,1.4285714285714286,1.25,0.5480052188555224,0.49574962307408066
d_d000784,아르떼뮤지엄 제주,제주,애월읍,3,4.0,2.0,4.0,120.0,0,d000784,4,여,20,0,4,6,2,4,6,2,7,1,3.0,2,1,1.1428571428571428,0.6666666666666666,1.0,-0.16334331610928843,-0.20393773070961257
d_d001291,제주4.3평화공원,제주,봉개동,2,5.0,5.0,5.0,120.0,0,d001291,3,여,40,1,2,4,1,6,2,1,3,1,1.0,1,0,1.2,1.2,1.153846153846154,0.31431215538281687,0.2762269005558429
d_d005094,관음사,제주,아라일동,2,4.0,4.0,4.0,60.0,0,d005094,9,남,40,0,1,2,6,4,2,5,2,7,2.0,1,3,1.0,1.0,1.0,0.0,0.0
d_d010383,아쿠아플라넷 제주,서귀포,성산읍,6,4.0,4.0,4.0,120.0,0,d010383,1,여,20,0,4,1,3,4,3,4,4,5,3.0,5,1,1.0,1.1428571428571428,1.1428571428571428,0.18082576742371925,0.1203727979034215
d_d012322,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,60.0,1,d012322,28,여,30,0,1,1,3,6,5,3,6,6,2.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d002413,모이소,제주,연동,4,4.0,4.0,5.0,30.0,0,d002413,1,여,20,0,6,1,1,3,6,4,6,7,1.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d001558,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,60.0,0,d001558,27,여,20,0,2,3,2,5,5,3,2,6,7.0,1,0,1.0344827586206897,1.0714285714285714,1.0344827586206897,0.0839502499454051,0.07875622369154749
d_d004219,제주성읍마을,서귀포,표선면,7,5.0,5.0,5.0,90.0,1,d004219,9,여,30,0,1,4,2,6,6,1,6,6,2.0,1,1,1.1111111111111112,1.0,1.1111111111111112,0.11420514278308184,0.05983610193947382
d_d002773,에코랜드테마파크,제주,조천읍,6,5.0,2.0,5.0,240.0,0,d002773,2,남,30,1,4,4,3,4,4,5,3,6,2.0,2,2,1.1363636363636362,0.6666666666666666,1.1363636363636362,-0.08620642440971597,-0.20743464575802345
d_d005291,뽀로로앤타요테마파크 제주,서귀포,안덕면,6,4.0,4.0,4.0,120.0,0,d005291,22,여,30,0,1,1,1,1,4,4,2,7,2.0,2,8,0.9230769230769231,0.9230769230769231,0.9230769230769231,-0.1313037022640596,-0.1062411155984011
c_c005613,제주동문재래시장,제주,이도일동,4,3.0,3.0,3.0,120.0,0,c005613,22,여,60,0,3,2,3,3,3,3,2,6,4.0,5,0,0.8999999999999999,1.0,1.0,-0.04411677574667407,-0.05385249174552647
d_d002416,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,60.0,0,d002416,1,여,20,0,5,2,2,4,3,6,4,3,2.0,2,0,1.0416666666666667,1.1363636363636362,1.0416666666666667,0.13543172550525198,0.13733984531693227
d_d006832,표선해수욕장,서귀포,표선면,1,5.0,5.0,5.0,30.0,0,d006832,1,여,20,0,6,2,1,2,4,3,2,5,3.0,2,16,1.0,1.1111111111111112,1.1111111111111112,0.14064226355178178,0.09362328725821681
d_d010056,윈드1947카트테마파크,서귀포,토평동,5,5.0,5.0,5.0,60.0,1,d010056,2,여,20,0,5,1,6,3,6,6,6,2,3.0,1,1,1.0714285714285714,1.0714285714285714,1.0714285714285714,0.12192486638805536,0.0986524644842296
d_d001247,김녕해수욕장,제주,구좌읍,1,4.0,5.0,5.0,150.0,0,d001247,1,남,20,1,2,2,1,2,2,1,3,5,3.0,2,1,1.0,1.153846153846154,1.153846153846154,0.19473544184092867,0.12963224389599254
d_d007637,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,1,d007637,1,여,20,0,4,6,5,5,5,5,4,4,3.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d006657,천제연폭포,서귀포,중문동,1,5.0,5.0,5.0,60.0,0,d006657,22,남,30,0,5,1,3,6,4,5,2,7,4.0,1,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d003125,한라산아래첫마을,서귀포,안덕면,7,5.0,5.0,5.0,60.0,0,d003125,10,여,30,0,4,2,2,2,4,3,5,4,1.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d005761,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,0,d005761,2,남,30,1,1,1,1,1,1,4,1,5,3.0,4,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d012341,제주목 관아,제주,삼도2동,2,4.0,4.0,4.0,30.0,0,d012341,2,여,40,0,1,7,1,3,5,2,6,6,2.0,4,0,0.9230769230769231,0.9230769230769231,1.0,-0.08617458475782917,-0.1062411155984011
d_d002716,아프리카박물관,서귀포,대포동,2,5.0,5.0,5.0,90.0,0,d002716,2,여,30,0,2,1,4,2,4,1,4,2,1.0,5,2,1.0,1.0,1.0,0.0,0.0
d_d002369,금능해수욕장,제주,한림읍,1,5.0,5.0,5.0,0.0,1,d002369,22,여,20,0,2,2,2,4,3,6,6,7,1.0,5,0,1.0,1.0,1.0,0.0,0.0
d_d010226,제주동문재래시장,제주,이도일동,4,5.0,5.0,5.0,90.0,1,d010226,1,여,20,1,5,1,4,1,5,5,6,1,2.0,5,1,1.0,1.25,1.0,0.16977546109625988,0.2106523963309877
d_d000040,제주곶자왈도립공원,서귀포,대정읍,1,5.0,5.0,5.0,120.0,0,d000040,24,남,50,1,1,1,1,4,1,4,4,4,1.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d003290,한라산아래첫마을,서귀포,안덕면,7,5.0,5.0,5.0,60.0,0,d003290,22,여,30,0,2,3,1,1,4,2,3,6,1.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d007798,한라수목원,제주,연동,1,4.0,4.0,4.0,150.0,0,d007798,23,남,20,0,6,1,1,7,4,7,7,1,2.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d004830,오설록티뮤지엄,서귀포,안덕면,3,4.0,4.0,4.0,90.0,0,d004830,21,여,20,0,5,1,1,3,6,7,7,7,4.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d010447,항파두리 항몽유적지,제주,애월읍,2,3.0,3.0,3.0,60.0,0,d010447,2,남,30,1,2,2,3,2,4,5,2,6,2.0,2,0,0.8181818181818182,0.8999999999999999,0.8999999999999999,-0.20679035673601098,-0.1821745798878977
d_d007806,제주동문재래야시장,제주,이도일동,4,3.0,3.0,3.0,30.0,1,d007806,5,여,30,0,2,4,2,1,6,5,2,7,3.0,3,1,0.8999999999999999,0.8181818181818182,0.8999999999999999,-0.2262576911202354,-0.2070542345316993
d_d007637,천제연폭포,서귀포,중문동,1,5.0,5.0,5.0,30.0,1,d007637,1,여,20,0,4,6,5,5,5,5,4,4,3.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d005585,관음사,제주,아라일동,1,5.0,5.0,5.0,30.0,0,d005585,28,남,40,1,1,1,1,4,2,1,4,5,2.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d000524,금능해수욕장,제주,한림읍,1,3.0,3.0,2.0,90.0,0,d000524,22,여,20,1,1,3,2,1,1,4,7,7,2.0,4,1,0.75,0.75,0.5714285714285714,-0.5315010551405147,-0.34528362569480375
d_d007774,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,90.0,0,d007774,6,남,20,0,1,1,1,4,6,4,6,3,2.0,2,1,0.9230769230769231,1.0,1.0,-0.03393598134359539,-0.04142499365040491
d_d000630,남원큰엉해변,서귀포,남원읍,1,5.0,5.0,5.0,60.0,0,d000630,1,남,30,1,2,1,7,1,7,7,7,1,1.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d007799,제주관광공사 지정면세점,서귀포,중문동,4,4.0,4.0,4.0,60.0,1,d007799,21,여,30,1,3,3,4,3,4,5,2,6,2.0,3,8,0.8888888888888888,0.9411764705882353,0.9411764705882353,-0.12347630865770529,-0.10940137166441212
d_d000639,브릭캠퍼스 제주,제주,노형동,3,5.0,5.0,5.0,90.0,0,d000639,2,남,40,1,4,2,2,1,6,7,6,3,9.0,1,9,1.0,1.0,1.0,0.0,0.0
d_d012078,오늘은녹차한잔,서귀포,표선면,1,5.0,5.0,5.0,30.0,0,d012078,2,여,30,0,4,2,3,6,2,2,6,7,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d006363,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,270.0,1,d006363,24,남,50,0,4,3,2,4,3,2,2,7,6.0,6,0,1.0,1.0,1.0,0.0,0.0
d_d001987,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,30.0,0,d001987,23,남,30,1,2,2,2,2,3,6,6,2,1.0,3,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.18966090327030843,0.15345938919769067
d_d011177,제주동문시장,제주,일도일동,4,3.0,3.0,3.0,60.0,0,d011177,28,여,30,1,2,2,2,6,5,3,3,6,7.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d009464,만장굴,제주,구좌읍,1,4.0,2.0,4.0,60.0,0,d009464,22,여,20,0,1,3,2,6,7,6,6,6,3.0,2,1,0.9523809523809523,0.5263157894736842,0.9090909090909091,-0.396022221073562,-0.42477489989442796
d_d003091,소길별하,제주,애월읍,8,5.0,5.0,5.0,60.0,0,d003091,11,여,30,1,4,4,4,4,3,3,5,3,1.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d001247,제주동문재래시장,제주,이도일동,4,4.0,4.0,3.0,90.0,0,d001247,1,남,20,1,2,2,1,2,2,1,3,5,3.0,2,1,1.0,0.9230769230769231,0.6923076923076924,-0.23275507343915555,-0.06481612194799617
d_d004695,제주동문시장,제주,일도일동,4,4.0,3.0,3.0,30.0,1,d004695,21,여,20,0,3,1,3,4,3,2,5,6,1.0,6,0,0.9090909090909091,0.75,0.7142857142857143,-0.3775040573176766,-0.259609207008739
d_d000670,제주특별자치도 민속자연사박물관,제주,일도2동,2,5.0,5.0,5.0,30.0,0,d000670,23,남,30,1,5,6,3,5,6,2,3,6,2.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d007184,함덕해수욕장,제주,조천읍,1,4.0,4.0,4.0,60.0,1,d007184,21,남,30,1,4,1,1,1,1,1,4,4,3.0,3,3,0.8888888888888888,1.0,1.0,-0.04901863971852673,-0.05983610193947382
d_d000160,만장굴,제주,구좌읍,1,5.0,4.0,4.0,120.0,0,d000160,5,남,40,1,4,1,1,3,4,4,4,1,1.0,2,3,1.1111111111111112,1.1428571428571428,1.1428571428571428,0.22984440714224597,0.18020889984289531
d_d001522,금능해수욕장,제주,한림읍,1,4.0,4.0,4.0,60.0,0,d001522,4,남,40,1,2,2,6,2,6,6,2,3,2.0,6,5,0.875,0.9032258064516129,0.9032258064516129,-0.17764084438973307,-0.14885847777777425
d_d005761,카멜리아힐,서귀포,안덕면,1,5.0,5.0,5.0,120.0,0,d005761,2,남,30,1,1,1,1,1,1,4,1,5,3.0,4,1,1.0416666666666667,1.0869565217391306,1.0869565217391306,0.12844984832627693,0.09570893695112467
d_d001535,이마트 신제주점,제주,노형동,4,4.0,4.0,4.0,30.0,0,d001535,23,남,20,0,4,5,5,4,4,5,2,5,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d000741,보롬왓,서귀포,표선면,1,1.0,5.0,5.0,60.0,1,d000741,4,여,40,0,2,7,3,1,1,7,7,7,1.0,2,4,0.3333333333333333,1.0,1.0,-0.2941118383111603,-0.3590166116368428
d_d005738,수목원테마파크,제주,연동,6,4.0,4.0,4.0,180.0,0,d005738,11,남,40,0,2,3,1,4,4,4,5,4,7.0,2,4,1.0,0.9230769230769231,1.0,-0.05223860341423378,-0.06481612194799617
d_d005585,관음사,제주,아라일동,1,5.0,5.0,5.0,30.0,1,d005585,28,남,40,1,1,1,1,4,2,1,4,5,2.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d012388,붉은오름자연휴양림,서귀포,표선면,1,5.0,5.0,5.0,30.0,1,d012388,21,여,40,1,2,4,3,3,2,3,3,2,2.0,2,1,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.18966090327030843,0.15345938919769067
d_d001618,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,60.0,1,d001618,2,남,20,0,1,1,4,6,1,4,6,1,2.0,1,1,1.1111111111111112,1.1111111111111112,1.1764705882352942,0.22800590507298799,0.15345938919769067
d_d007009,제주동문시장,제주,일도일동,4,4.0,4.0,4.0,30.0,1,d007009,23,여,30,0,2,2,2,2,3,2,4,1,2.0,1,3,1.0,1.090909090909091,1.0,0.061736531307730956,0.07660087139308656
d_d010056,성산일출봉,서귀포,성산읍,1,4.0,4.0,4.0,30.0,0,d010056,2,여,20,0,5,1,6,3,6,6,6,2,3.0,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,-0.24384973277611088,-0.19730492896845936
d_d010097,용두암,제주,용담2동,1,4.0,3.0,3.0,30.0,1,d010097,11,남,30,1,2,2,3,4,6,3,4,4,7.0,4,3,1.0,0.7894736842105263,0.8333333333333333,-0.24074856394105149,-0.17739149164714751
d_d004346,세리월드,서귀포,법환동,5,4.0,3.0,3.0,60.0,0,d004346,5,남,20,0,4,4,3,5,5,3,5,4,1.0,1,0,1.1428571428571428,1.2,1.5,0.4921835980198973,0.24545404812982782
d_d001376,검멀레해변,제주,우도면,1,5.0,5.0,5.0,0.0,0,d001376,1,여,20,1,1,4,4,3,1,3,7,1,1.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d003481,제주현대미술관,제주,한경면,3,5.0,5.0,5.0,60.0,0,d003481,1,여,30,0,4,3,2,2,4,4,2,7,5.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d012255,제주민속촌,서귀포,표선면,2,3.0,3.0,3.0,30.0,0,d012255,22,남,40,0,1,7,1,1,7,1,1,1,3.0,1,3,0.8571428571428571,0.8571428571428571,0.8571428571428571,-0.24384973277611088,-0.19730492896845936
d_d012275,금능해수욕장,제주,한림읍,1,5.0,5.0,5.0,60.0,1,d012275,21,여,30,0,2,3,2,5,4,2,6,4,4.0,4,0,1.0,1.0,1.0,0.0,0.0
d_d003504,비자림,제주,구좌읍,1,5.0,5.0,5.0,120.0,1,d003504,21,여,30,0,1,7,1,5,1,1,2,6,5.0,5,0,1.25,1.4285714285714286,1.4285714285714286,0.6527692416378432,0.49574962307408066
d_d012203,우도산호해변,제주,우도면,1,5.0,5.0,5.0,60.0,1,d012203,1,여,30,0,2,6,6,2,2,3,2,7,2.0,2,3,1.0,1.0,1.0,0.0,0.0
d_d000819,뽀로로앤타요테마파크 제주,서귀포,안덕면,6,5.0,5.0,5.0,60.0,0,d000819,2,여,30,0,4,1,1,1,6,5,7,4,3.0,5,2,1.0,1.0,1.0,0.0,0.0
d_d003778,소길별하,제주,애월읍,3,4.0,4.0,4.0,60.0,0,d003778,6,여,20,0,1,1,4,2,4,4,6,6,2.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d001046,제주실탄사격장,서귀포,상예동,5,5.0,5.0,5.0,90.0,0,d001046,2,남,20,0,2,1,1,7,6,5,1,1,7.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d008980,제주현대미술관,제주,한경면,3,5.0,4.0,4.0,60.0,0,d008980,24,여,30,0,4,4,3,3,5,5,5,6,1.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d001027,아르떼뮤지엄 제주,제주,애월읍,3,5.0,5.0,5.0,120.0,0,d001027,2,남,30,0,2,1,2,5,2,4,6,4,2.0,2,1,1.0,1.0,1.0,0.0,0.0
d_d003156,세계자동차&피아노박물관,서귀포,안덕면,2,5.0,5.0,5.0,120.0,1,d003156,22,남,30,0,4,4,1,3,6,4,6,6,1.0,5,3,1.0,1.0,1.0,0.0,0.0
d_d000049,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,0,d000049,1,남,20,0,1,4,1,4,6,4,1,7,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d009215,항파두리 항몽유적지,제주,애월읍,2,5.0,5.0,5.0,300.0,1,d009215,3,여,40,0,1,7,1,1,1,1,7,7,7.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d004070,서귀포매일올레시장,서귀포,서귀동,4,5.0,4.0,4.0,60.0,1,d004070,26,여,20,0,2,4,3,3,4,4,6,3,2.0,3,0,1.0,1.0,1.0,0.0,0.0
d_d001902,이마트 신제주점,제주,노형동,4,4.0,4.0,4.0,60.0,0,d001902,23,남,30,0,1,1,1,3,1,1,1,1,2.0,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,-0.18966090327030843,-0.15345938919769067
d_d007988,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,1,d007988,28,남,30,0,1,1,4,4,2,5,2,7,2.0,1,0,1.0,1.0,1.0,0.0,0.0
d_d000487,중문대포주상절리대,서귀포,중문동,1,4.0,3.0,4.0,60.0,1,d000487,22,여,20,0,3,3,3,2,4,3,5,6,2.0,2,1,1.0,0.9230769230769231,0.9411764705882353,-0.08674910503664532,-0.06481612194799617
d_d009371,기당미술관,서귀포,서홍동,3,5.0,5.0,4.0,60.0,0,d009371,6,여,40,1,1,1,1,1,7,1,1,7,3.0,5,1,1.0,1.0,1.0,0.0,0.0
d_d000033,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,60.0,1,d000033,21,여,40,1,5,2,2,2,2,6,4,2,2.0,6,3,1.1764705882352942,1.3333333333333333,1.25,0.45089004702752994,0.375903670737344
d_d008070,노형수퍼마켙,제주,해안동,3,3.0,3.0,2.0,60.0,0,d008070,6,여,20,0,4,1,3,3,6,6,2,6,3.0,5,1,0.8571428571428571,0.8571428571428571,0.6666666666666666,-0.35559802374391963,-0.19730492896845936
d_d000820,함덕해수욕장,제주,조천읍,1,4.0,5.0,5.0,120.0,0,d000820,22,여,20,0,3,2,2,4,3,4,6,4,1.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d012470,대정향교,서귀포,안덕면,2,4.0,4.0,4.0,30.0,0,d012470,6,남,50,0,5,3,3,2,3,4,3,4,4.0,1,0,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.24384973277611072,0.1973049289684592
d_d001862,성산일출봉,서귀포,성산읍,1,4.0,4.0,4.0,30.0,0,d001862,22,남,30,0,1,1,1,1,4,4,7,4,3.0,1,1,1.0666666666666667,1.1428571428571428,1.1428571428571428,0.2102369512548353,0.1562744590671058
d_d006739,제주동문시장,제주,일도일동,4,3.0,4.0,4.0,30.0,0,d006739,28,남,20,0,4,2,2,6,4,5,2,4,1.0,3,0,0.7142857142857143,1.1111111111111112,0.8695652173913044,-0.12711545642377312,-0.06024097487185866
d_d002948,항파두리 항몽유적지,제주,애월읍,2,5.0,4.0,5.0,30.0,0,d002948,24,여,20,0,1,2,1,6,4,1,7,7,1.0,3,0,1.3043478260869565,1.090909090909091,1.2,0.3133406847485902,0.2404997593142539
d_d000630,제주국제공항 JDC면세점,제주,용담2동,4,5.0,5.0,5.0,60.0,0,d000630,1,남,30,1,2,1,7,1,7,7,7,1,1.0,3,1,1.0,1.0,1.0,0.0,0.0
d_d001707,절물자연휴양림,제주,봉개동,1,5.0,4.0,4.0,60.0,0,d001707,22,남,30,0,1,1,1,4,1,1,7,4,2.0,3,3,1.1111111111111112,1.0,1.0,0.04901863971852673,0.05983610193947382
d_d002349,카멜리아힐,서귀포,안덕면,6,4.0,4.0,4.0,120.0,0,d002349,23,여,50,1,2,4,4,3,3,4,3,3,1.0,1,2,1.0,1.0,1.0,0.0,0.0
d_d007127,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,30.0,0,d007127,28,남,20,0,1,1,5,2,1,3,6,7,2.0,2,0,1.0,1.0,1.0,0.0,0.0
d_d007766,제주동문시장,제주,일도일동,4,4.0,4.0,3.0,30.0,0,d007766,23,남,30,0,2,2,3,5,1,5,5,5,2.0,4,1,1.0,1.0,1.0,0.0,0.0
d_d004381,아쿠아플라넷 제주,서귀포,성산읍,6,5.0,5.0,5.0,210.0,1,d004381,6,여,30,0,2,4,2,3,4,4,2,6,1.0,6,3,1.0,1.0,1.0,0.0,0.0
d_d000431,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,90.0,1,d000431,23,남,30,1,7,1,1,1,7,7,4,1,2.0,1,5,1.0714285714285714,1.153846153846154,1.0714285714285714,0.1778947986175917,0.1680983094285114
d_d003924,약천사,서귀포,대포동,2,4.0,3.0,4.0,30.0,0,d003924,2,여,30,0,4,1,1,4,6,2,5,7,3.0,1,2,1.0,0.8181818181818182,1.0,-0.1234730626154617,-0.15320174278617285
d_d006756,한라산아래첫마을,서귀포,안덕면,7,5.0,5.0,5.0,60.0,0,d006756,26,여,30,1,4,3,4,3,5,3,6,4,2.0,7,0,1.153846153846154,1.25,1.153846153846154,0.32790565879591166,0.2935023836317976
d_d001733,스누피가든,제주,구좌읍,6,5.0,5.0,5.0,240.0,0,d001733,2,남,60,0,1,2,1,3,2,2,5,6,2.0,2,2,1.0,1.0,1.0,0.0,0.0
d_d004695,해녀박물관,제주,구좌읍,2,4.0,3.0,3.0,30.0,0,d004695,21,여,20,0,3,1,3,4,3,2,5,6,1.0,6,0,0.9090909090909091,0.75,0.7142857142857143,-0.3775040573176766,-0.259609207008739
d_d006013,오설록티뮤지엄,서귀포,안덕면,3,5.0,5.0,5.0,30.0,0,d006013,1,여,40,0,1,1,1,1,1,4,1,4,2.0,1,1,1.0,1.0,1.0,0.0,0.0
d_d003989,9.81파크,제주,애월읍,6,5.0,5.0,5.0,90.0,0,d003989,21,여,20,1,3,2,4,2,2,2,5,3,2.0,5,1,1.0714285714285714,1.0714285714285714,1.0714285714285714,0.12192486638805536,0.0986524644842296
d_d001369,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,120.0,1,d001369,1,여,20,0,2,2,6,5,2,6,5,4,9.0,3,1,1.0,1.0,1.0,0.0,0.0
