TRAVEL_ID,VISIT_AREA_NM,SI,Dong_Eup,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,DGSTFN_div_mean,REVISIT_INTENTION_div_mean,RCMDTN_INTENTION_div_mean,new_variable,RESIDENCE_TIME_MIN_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean
d_d002160,서귀포자연휴양림 법정악전망대,서귀포,하원동,1,4.0,3.0,4.0,30.0,0,d002160,8,여,20,0,3,2,1,5,5,2,4,5,1.0,2,0,1.0666666666666667,1.0909090909090908,1.2307692307692308,0.22653506765753834,30.0,0.0,0.0
d_d002160,중문대포주상절리대,서귀포,중문동,1,5.0,3.0,4.0,210.0,1,d002160,8,여,20,0,3,2,1,5,5,2,4,5,1.0,2,0,1.3333333333333333,1.0909090909090908,1.2307692307692308,0.34417980298200257,48.28125,0.328125,1.703125
d_d002160,중문관광단지 별내린전망대,서귀포,색달동,1,2.0,2.0,2.0,30.0,0,d002160,8,여,20,0,3,2,1,5,5,2,4,5,1.0,2,0,0.5333333333333333,0.7272727272727273,0.6153846153846154,-0.6167334682721574,30.0,0.0,0.0
d_d002162,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,30.0,1,d002162,5,남,30,0,2,1,4,4,2,4,2,3,1.0,1,0,1.0,1.0,1.0,0.0,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d002162,해녀박물관,제주,구좌읍,2,5.0,5.0,5.0,30.0,0,d002162,5,남,30,0,2,1,4,4,2,4,2,3,1.0,1,0,1.0,1.0,1.0,0.0,53.75,0.125,1.375
d_d002163,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d002163,5,여,30,0,2,2,2,3,3,2,1,7,8.0,1,0,1.0,1.0,1.0,0.0,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d002165,저지예술정보화마을,제주,한경면,7,5.0,3.0,4.0,60.0,0,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,1.2121212121212122,0.8,1.0,-0.0422393294143659,40.0,0.0,0.6666666666666666
d_d002165,비체올린,제주,한경면,5,5.0,5.0,5.0,120.0,0,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,1.2121212121212122,1.3333333333333333,1.25,0.46661795281957086,75.0,0.0,2.5
d_d002165,제주항공우주박물관,서귀포,안덕면,2,4.0,2.0,4.0,90.0,1,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,0.9696969696969697,0.5333333333333333,1.0,-0.3302829139695865,121.2,0.2,2.32
d_d002165,제주항공우주박물관,서귀포,안덕면,2,5.0,5.0,5.0,120.0,0,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,1.2121212121212122,1.3333333333333333,1.25,0.46661795281957086,121.2,0.2,2.32
d_d002165,세계자동차&피아노박물관,서귀포,안덕면,2,3.0,4.0,3.0,60.0,1,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,0.7272727272727273,1.0666666666666667,0.75,-0.2217146549120242,90.0,0.3333333333333333,1.9166666666666667
d_d002165,금능해수욕장,제주,한림읍,1,5.0,5.0,5.0,60.0,0,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,1.2121212121212122,1.3333333333333333,1.25,0.46661795281957086,62.69230769230769,0.4358974358974359,1.7179487179487178
d_d002165,윈드1947카트테마파크,서귀포,토평동,5,4.0,3.0,3.0,60.0,0,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,0.9696969696969697,0.8,0.75,-0.29585872069549146,66.7741935483871,0.03225806451612903,1.6774193548387097
d_d002165,윈드1947카트테마파크,서귀포,토평동,5,2.0,3.0,3.0,30.0,0,d002165,2,여,30,0,2,1,1,2,3,4,3,5,1.0,6,2,0.48484848484848486,0.8,0.75,-0.5097582394672446,66.7741935483871,0.03225806451612903,1.6774193548387097
d_d002166,올레길 7코스(서귀포-월평 올레),서귀포,서귀동,7,5.0,5.0,5.0,300.0,0,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,1.25,1.4,1.2962962962962963,0.5557633519595147,85.38461538461539,0.07692307692307693,1.0769230769230769
d_d002166,용두암,제주,용담2동,2,4.0,3.0,3.0,30.0,0,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,1.0,0.84,0.7777777777777778,-0.23902930123071658,32.58620689655172,0.41379310344827586,1.793103448275862
d_d002166,제주동문시장,제주,일도일동,4,3.0,3.0,3.0,60.0,0,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,0.75,0.84,0.7777777777777778,-0.3493212405974018,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d002166,서귀포매일올레시장,서귀포,서귀동,4,3.0,3.0,3.0,30.0,1,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,0.75,0.84,0.7777777777777778,-0.3493212405974018,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d002166,서귀포매일올레시장,서귀포,서귀동,4,4.0,3.0,3.0,60.0,1,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,1.0,0.84,0.7777777777777778,-0.23902930123071658,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d002166,섭지코지,서귀포,성산읍,1,4.0,3.0,5.0,60.0,0,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,1.0,0.84,1.2962962962962963,0.06517437973720723,61.0,0.39166666666666666,1.65
d_d002166,올레길 7-1코스(월드컵경기장-서귀포 올레),서귀포,서호동,7,5.0,5.0,5.0,240.0,0,d002166,28,남,20,0,6,7,2,1,2,4,7,1,2.0,1,0,1.25,1.4,1.2962962962962963,0.5557633519595147,240.0,0.0,0.0
d_d002170,제주동문재래야시장,제주,이도일동,4,5.0,5.0,5.0,60.0,0,d002170,1,여,20,0,5,1,2,5,2,6,6,7,2.0,5,1,1.153846153846154,1.0714285714285714,1.153846153846154,0.20663747229858334,58.8,0.54,1.24
d_d002170,바이제주,제주,용담삼동,4,4.0,5.0,4.0,60.0,0,d002170,1,여,20,0,5,1,2,5,2,6,6,7,2.0,5,1,0.9230769230769231,1.0714285714285714,0.9230769230769231,-0.03055782425089447,51.42857142857143,0.21428571428571427,1.5714285714285714
d_d002170,달콤다락,제주,일도일동,4,4.0,4.0,4.0,30.0,0,d002170,1,여,20,0,5,1,2,5,2,6,6,7,2.0,5,1,0.9230769230769231,0.8571428571428571,0.9230769230769231,-0.17607964804768872,30.0,0.0,1.0
d_d002179,제주중문관광단지,서귀포,중문동,7,5.0,5.0,5.0,60.0,0,d002179,11,여,30,0,4,2,4,2,2,3,6,5,2.0,4,0,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330392,105.0,0.0,1.0
d_d002179,제주현대미술관,제주,한경면,3,5.0,5.0,5.0,120.0,0,d002179,11,여,30,0,4,2,4,2,2,3,6,5,2.0,4,0,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330392,69.64285714285714,0.10714285714285714,0.7857142857142857
d_d002179,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,60.0,1,d002179,11,여,30,0,4,2,4,2,2,3,6,5,2.0,4,0,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330392,57.84,0.564,1.608
d_d002179,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,30.0,1,d002179,11,여,30,0,4,2,4,2,2,3,6,5,2.0,4,0,0.8421052631578947,0.8421052631578947,0.8421052631578947,-0.2695181256999122,53.829787234042556,0.6170212765957447,1.4042553191489362
d_d002181,윈드1947카트테마파크,서귀포,토평동,5,5.0,5.0,5.0,60.0,1,d002181,5,남,20,0,5,1,2,1,4,6,2,4,2.0,4,3,1.0,1.0,1.0,0.0,66.7741935483871,0.03225806451612903,1.6774193548387097
d_d002184,세화해변,제주,구좌읍,1,4.0,3.0,5.0,0.0,1,d002184,21,여,20,0,3,1,2,4,3,4,2,5,1.0,1,2,0.8571428571428571,0.8181818181818182,1.0714285714285714,-0.14459141885492505,56.911764705882355,0.35294117647058826,1.5588235294117647
d_d002184,월령선인장군락지,제주,한림읍,1,5.0,3.0,4.0,30.0,0,d002184,21,여,20,0,3,1,2,4,3,4,2,5,1.0,1,2,1.0714285714285714,0.8181818181818182,0.8571428571428571,-0.17577229816512258,45.0,0.0,1.0
d_d002184,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,1,d002184,21,여,20,0,3,1,2,4,3,4,2,5,1.0,1,2,1.0714285714285714,1.3636363636363638,1.0714285714285714,0.3203637170200476,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d002185,신화테마파크,서귀포,안덕면,6,5.0,5.0,5.0,150.0,0,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,1.0294117647058825,1.09375,1.0606060606060606,0.11219759458837929,93.125,0.4791666666666667,2.3333333333333335
d_d002185,메리어트관 제주신화월드호텔앤리조트 모실클럽하우스,서귀포,안덕면,6,5.0,5.0,5.0,60.0,0,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,1.0294117647058825,1.09375,1.0606060606060606,0.11219759458837929,120.0,0.6666666666666666,2.6666666666666665
d_d002185,메리어트관 제주신화월드호텔앤리조트 모실클럽하우스,서귀포,안덕면,6,5.0,5.0,5.0,180.0,1,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,1.0294117647058825,1.09375,1.0606060606060606,0.11219759458837929,120.0,0.6666666666666666,2.6666666666666665
d_d002185,산물관광농원,서귀포,남원읍,2,5.0,5.0,5.0,120.0,0,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,1.0294117647058825,1.09375,1.0606060606060606,0.11219759458837929,55.714285714285715,0.0,2.7142857142857144
d_d002185,제주아트서커스,서귀포,안덕면,3,5.0,5.0,5.0,90.0,0,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,1.0294117647058825,1.09375,1.0606060606060606,0.11219759458837929,80.0,0.1111111111111111,2.2777777777777777
d_d002185,서귀포유람선,서귀포,서홍동,5,5.0,5.0,5.0,120.0,0,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,1.0294117647058825,1.09375,1.0606060606060606,0.11219759458837929,93.52941176470588,0.0,2.235294117647059
d_d002185,로봇플래닛,서귀포,안덕면,3,4.0,2.0,3.0,120.0,0,d002185,2,여,40,0,1,1,1,5,1,2,4,4,3.0,1,3,0.823529411764706,0.4375,0.6363636363636364,-0.6731855675302757,112.5,0.0,2.75
d_d002187,마라도,서귀포,대정읍,1,4.0,4.0,4.0,90.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,0.9655172413793103,0.9655172413793103,0.9655172413793103,-0.05886028032526827,118.33333333333333,0.2222222222222222,1.3888888888888888
d_d002187,제주관광공사 지정면세점,서귀포,중문동,4,4.0,4.0,4.0,30.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,0.9655172413793103,0.9655172413793103,0.9655172413793103,-0.05886028032526827,47.142857142857146,0.39285714285714285,1.5
d_d002187,ICC제주국제컨벤션센터,서귀포,중문동,3,4.0,4.0,4.0,60.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,0.9655172413793103,0.9655172413793103,0.9655172413793103,-0.05886028032526827,130.9090909090909,0.36363636363636365,2.6363636363636362
d_d002187,중문대포주상절리대,서귀포,중문동,1,4.0,4.0,4.0,60.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,0.9655172413793103,0.9655172413793103,0.9655172413793103,-0.05886028032526827,48.28125,0.328125,1.703125
d_d002187,성이시돌목장,제주,한림읍,1,4.0,4.0,4.0,60.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,0.9655172413793103,0.9655172413793103,0.9655172413793103,-0.05886028032526827,43.125,0.21875,1.5
d_d002187,제주돌문화공원,제주,조천읍,1,5.0,5.0,5.0,90.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,1.206896551724138,1.206896551724138,1.206896551724138,0.3531616819516089,75.0,0.1,2.6
d_d002187,다이소 서귀포중문점,서귀포,색달동,4,4.0,4.0,4.0,30.0,0,d002187,1,여,40,0,3,7,1,5,3,3,6,7,7.0,1,1,0.9655172413793103,0.9655172413793103,0.9655172413793103,-0.05886028032526827,30.0,0.0,2.5
d_d002192,한라산국립공원 성판악탐방로,서귀포,남원읍,7,5.0,5.0,5.0,420.0,0,d002192,28,남,20,0,1,3,1,6,1,1,2,2,1.0,2,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,510.0,0.0,1.5
d_d002192,제주동문재래시장,제주,이도일동,4,5.0,5.0,5.0,120.0,0,d002192,28,남,20,0,1,3,1,6,1,1,2,2,1.0,2,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,53.829787234042556,0.6170212765957447,1.4042553191489362
d_d002192,훈데르트바서파크,제주,우도면,6,3.0,3.0,3.0,60.0,0,d002192,28,남,20,0,1,3,1,6,1,1,2,2,1.0,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.5689827098109255,54.78260869565217,0.043478260869565216,1.7826086956521738
d_d002192,코난해변,제주,구좌읍,1,5.0,5.0,5.0,60.0,0,d002192,28,남,20,0,1,3,1,6,1,1,2,2,1.0,2,0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.1896609032703086,60.0,0.0,0.0
d_d002195,휴애리자연생활공원,서귀포,남원읍,1,5.0,5.0,5.0,90.0,1,d002195,2,여,40,0,4,4,3,4,2,4,1,4,2.0,4,2,1.0,1.0,1.0,0.0,97.5,0.25,2.05
d_d002195,상효원수목원,서귀포,상효동,1,5.0,5.0,5.0,90.0,0,d002195,2,여,40,0,4,4,3,4,2,4,1,4,2.0,4,2,1.0,1.0,1.0,0.0,88.84615384615384,0.038461538461538464,2.1153846153846154
d_d002195,보롬왓,서귀포,표선면,1,5.0,5.0,5.0,90.0,0,d002195,2,여,40,0,4,4,3,4,2,4,1,4,2.0,4,2,1.0,1.0,1.0,0.0,72.0,0.0,2.2
d_d002196,중문대포주상절리대,서귀포,중문동,1,4.0,3.0,4.0,120.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.0,0.7741935483870968,0.9696969696969697,-0.1711237149637879,48.28125,0.328125,1.703125
d_d002196,제주조천스위스마을,제주,조천읍,7,4.0,4.0,4.0,60.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.0,1.032258064516129,0.9696969696969697,0.004128373909770705,72.85714285714286,0.0,1.0
d_d002196,천제연폭포,서귀포,중문동,1,5.0,4.0,4.0,90.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.25,1.032258064516129,0.9696969696969697,0.11442031327645591,67.24137931034483,0.1724137931034483,1.4827586206896552
d_d002196,약천사,서귀포,대포동,2,4.0,3.0,3.0,90.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.0,0.7741935483870968,0.7272727272727273,-0.3133488125591809,47.857142857142854,0.16666666666666666,1.7142857142857142
d_d002196,선녀와나무꾼 테마공원,제주,조천읍,6,1.0,4.0,5.0,120.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,0.25,1.032258064516129,1.2121212121212122,-0.18452234659489192,72.0,0.2,3.1
d_d002196,아르떼뮤지엄 제주,제주,애월읍,3,5.0,5.0,5.0,120.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.25,1.2903225806451613,1.2121212121212122,0.43189749974540764,80.14285714285714,0.02857142857142857,1.3571428571428572
d_d002196,제주동문재래시장,제주,이도일동,4,4.0,3.0,3.0,90.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.0,0.7741935483870968,0.7272727272727273,-0.3133488125591809,53.829787234042556,0.6170212765957447,1.4042553191489362
d_d002196,카멜리아힐,서귀포,안덕면,6,5.0,5.0,5.0,60.0,0,d002196,2,남,20,0,4,2,3,2,3,5,2,5,3.0,3,2,1.25,1.2903225806451613,1.2121212121212122,0.43189749974540764,81.57894736842105,0.22807017543859648,2.017543859649123
d_d002197,선덕사,서귀포,상효동,2,5.0,5.0,4.0,60.0,0,d002197,13,여,40,0,2,6,2,1,4,1,1,2,4.0,1,0,1.1111111111111112,1.1111111111111112,1.0,0.12447440020575343,60.0,0.0,0.0
d_d002197,방주교회,서귀포,안덕면,2,4.0,4.0,4.0,30.0,1,d002197,13,여,40,0,2,6,2,1,4,1,1,2,4.0,1,0,0.8888888888888888,0.8888888888888888,1.0,-0.12447440020575343,39.642857142857146,0.2857142857142857,1.75
d_d002198,제주동문시장,제주,일도일동,4,3.0,3.0,3.0,30.0,0,d002198,28,여,30,0,2,3,2,3,6,6,5,2,6.0,3,1,0.8,0.9230769230769231,0.8571428571428571,-0.22428337313343852,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d002198,협재해수욕장,제주,한림읍,1,4.0,3.0,4.0,60.0,0,d002198,28,여,30,0,2,3,2,3,6,6,5,2,6.0,3,1,1.0666666666666667,0.9230769230769231,1.1428571428571428,0.060983798642738805,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d002198,아르떼뮤지엄 제주,제주,애월읍,3,4.0,4.0,4.0,60.0,0,d002198,28,여,30,0,2,3,2,3,6,6,5,2,6.0,3,1,1.0666666666666667,1.2307692307692308,1.1428571428571428,0.26993821229967413,80.14285714285714,0.02857142857142857,1.3571428571428572
d_d002198,선녀와나무꾼 테마공원,제주,조천읍,6,4.0,3.0,3.0,60.0,0,d002198,28,여,30,0,2,3,2,3,6,6,5,2,6.0,3,1,1.0666666666666667,0.9230769230769231,0.8571428571428571,-0.10663863780897433,72.0,0.2,3.1
d_d002202,도두동무지개해안도로,제주,도두일동,7,5.0,5.0,5.0,30.0,0,d002202,28,여,20,0,1,1,1,3,1,1,1,4,3.0,5,1,1.0,1.0,1.0,0.0,30.0,0.3333333333333333,2.3333333333333335
d_d002208,스누피가든,제주,구좌읍,3,5.0,5.0,5.0,120.0,0,d002208,22,남,30,0,2,4,2,3,2,3,6,6,1.0,4,3,1.0,1.0,1.0,0.0,129.14634146341464,0.0975609756097561,1.6341463414634145
d_d002208,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,60.0,0,d002208,22,남,30,0,2,4,2,3,2,3,6,6,1.0,4,3,1.0,1.0,1.0,0.0,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d002213,서귀포매일올레시장,서귀포,서귀동,4,4.0,3.0,3.0,30.0,1,d002213,23,여,30,0,4,4,4,4,4,4,4,4,2.0,2,1,1.0,1.0,1.0,0.0,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d002213,바이제주,제주,용담삼동,4,4.0,3.0,3.0,60.0,0,d002213,23,여,30,0,4,4,4,4,4,4,4,4,2.0,2,1,1.0,1.0,1.0,0.0,51.42857142857143,0.21428571428571427,1.5714285714285714
d_d002214,제주목 관아,제주,삼도2동,2,3.0,2.0,3.0,30.0,0,d002214,23,여,20,0,2,1,3,1,2,4,3,6,3.0,2,1,0.7142857142857143,0.5555555555555556,0.7894736842105263,-0.5513822416181098,42.857142857142854,0.0,0.6428571428571429
d_d002214,제주동문재래야시장,제주,이도일동,4,4.0,3.0,4.0,60.0,0,d002214,23,여,20,0,2,1,3,1,2,4,3,6,3.0,2,1,0.9523809523809523,0.8333333333333333,1.0526315789473684,-0.1033138119405322,58.8,0.54,1.24
d_d002214,성산일출봉,서귀포,성산읍,1,5.0,5.0,5.0,60.0,1,d002214,23,여,20,0,2,1,3,1,2,4,3,6,3.0,2,1,1.1904761904761905,1.3888888888888888,1.3157894736842106,0.5333940189551124,65.390625,0.578125,1.5625
d_d002214,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,60.0,0,d002214,23,여,20,0,2,1,3,1,2,4,3,6,3.0,2,1,1.1904761904761905,1.3888888888888888,1.3157894736842106,0.5333940189551124,57.84,0.564,1.608
d_d002214,스파오 제주중앙로점,제주,일도1동,4,4.0,3.0,2.0,30.0,0,d002214,23,여,20,0,2,1,3,1,2,4,3,6,3.0,2,1,0.9523809523809523,0.8333333333333333,0.5263157894736842,-0.4120919843515826,40.0,0.3333333333333333,1.0
d_d002218,서귀포매일올레시장,서귀포,서귀동,4,4.0,4.0,4.0,60.0,0,d002218,22,여,40,0,2,2,4,1,3,6,4,6,8.0,1,3,1.090909090909091,1.3333333333333333,1.2,0.3838091467475828,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d002218,제주동문재래시장,제주,이도일동,4,3.0,2.0,2.0,30.0,0,d002218,22,여,40,0,2,2,4,1,3,6,4,6,8.0,1,3,0.8181818181818182,0.6666666666666666,0.6,-0.5412510120334858,53.829787234042556,0.6170212765957447,1.4042553191489362
d_d002218,제주 세계자연유산센터,제주,조천읍,1,4.0,3.0,4.0,30.0,1,d002218,22,여,40,0,2,2,4,1,3,6,4,6,8.0,1,3,1.090909090909091,1.0,1.2,0.15744186528590293,60.0,0.5,1.0
d_d002227,항파두리 항몽유적지,제주,애월읍,2,4.0,4.0,4.0,60.0,0,d002227,22,여,20,0,3,3,3,5,2,6,6,5,1.0,2,2,0.8421052631578947,0.8421052631578947,0.8421052631578947,-0.2695181256999122,41.53846153846154,0.11538461538461539,1.0384615384615385
d_d002227,섭지코지,서귀포,성산읍,1,5.0,5.0,5.0,60.0,0,d002227,22,여,20,0,3,3,3,5,2,6,6,5,1.0,2,2,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330392,61.0,0.39166666666666666,1.65
d_d002227,제주동문시장,제주,일도일동,4,5.0,5.0,5.0,90.0,0,d002227,22,여,20,0,3,3,3,5,2,6,6,5,1.0,2,2,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330392,51.85929648241206,0.5527638190954773,1.4221105527638191
d_d002227,협재해수욕장,제주,한림읍,1,5.0,5.0,5.0,30.0,0,d002227,22,여,20,0,3,3,3,5,2,6,6,5,1.0,2,2,1.0526315789473684,1.0526315789473684,1.0526315789473684,0.08983937523330392,66.61764705882354,0.5343137254901961,1.4754901960784315
d_d002234,아쿠아플라넷 제주,서귀포,성산읍,6,5.0,5.0,5.0,90.0,1,d002234,4,여,30,0,4,3,2,3,1,3,2,6,1.0,3,1,1.153846153846154,1.25,1.25,0.3843170556786999,157.86885245901638,0.3114754098360656,2.0163934426229506
d_d002234,비자림,제주,구좌읍,1,4.0,3.0,3.0,30.0,0,d002234,4,여,30,0,4,3,2,3,1,3,2,6,1.0,3,1,0.9230769230769231,0.75,0.75,-0.35038107433510435,73.79310344827586,0.22988505747126436,1.7126436781609196
d_d002234,세화소품관,제주,구좌읍,4,4.0,4.0,4.0,30.0,0,d002234,4,여,30,0,4,3,2,3,1,3,2,6,1.0,3,1,0.9230769230769231,1.0,1.0,-0.03393598134359543,30.0,0.0,1.3333333333333333
d_d002241,이중섭미술관,서귀포,서귀동,3,4.0,3.0,4.0,60.0,0,d002241,3,남,20,0,3,2,2,3,5,4,2,6,3.0,3,1,1.0,0.8181818181818182,1.0,-0.12347306261546172,41.53846153846154,0.3076923076923077,0.7307692307692307
d_d002241,제주동문재래시장,제주,이도일동,4,4.0,4.0,4.0,30.0,0,d002241,3,남,20,0,3,2,2,3,5,4,2,6,3.0,3,1,1.0,1.090909090909091,1.0,0.06173653130773098,53.829787234042556,0.6170212765957447,1.4042553191489362
d_d002241,올레길 7코스(서귀포-월평 올레),서귀포,서귀동,7,4.0,4.0,4.0,60.0,0,d002241,3,남,20,0,3,2,2,3,5,4,2,6,3.0,3,1,1.0,1.090909090909091,1.0,0.06173653130773098,85.38461538461539,0.07692307692307693,1.0769230769230769
d_d002251,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,0.0,1,d002251,5,여,20,0,1,1,3,5,6,2,3,5,7.0,2,4,1.0,1.0,1.0,0.0,57.84,0.564,1.608
d_d002251,서귀포항여객선터미널,서귀포,서귀동,5,5.0,5.0,5.0,330.0,0,d002251,5,여,20,0,1,1,3,5,6,2,3,5,7.0,2,4,1.0,1.0,1.0,0.0,330.0,0.0,4.0
d_d002251,우도산호해변,제주,우도면,1,5.0,5.0,5.0,30.0,0,d002251,5,여,20,0,1,1,3,5,6,2,3,5,7.0,2,4,1.0,1.0,1.0,0.0,35.0,0.4166666666666667,3.0
d_d002256,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,1,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,1.1224489795918369,1.0999999999999999,0.16727516664967862,57.84,0.564,1.608
d_d002256,중문대포주상절리대,서귀포,중문동,1,5.0,4.0,4.0,60.0,0,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,0.8979591836734695,0.8799999999999999,-0.11424554387192491,48.28125,0.328125,1.703125
d_d002256,섭지코지,서귀포,성산읍,7,5.0,5.0,5.0,30.0,0,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,1.1224489795918369,1.0999999999999999,0.16727516664967862,61.0,0.39166666666666666,1.65
d_d002256,도두동무지개해안도로,제주,도두일동,6,4.0,4.0,4.0,30.0,1,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,0.8461538461538461,0.8979591836734695,0.8799999999999999,-0.2075694925668124,30.0,0.3333333333333333,2.3333333333333335
d_d002256,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,0.0,1,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,1.1224489795918369,1.0999999999999999,0.16727516664967862,57.84,0.564,1.608
d_d002256,서귀포매일올레시장,서귀포,서귀동,4,5.0,5.0,5.0,30.0,0,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,1.1224489795918369,1.0999999999999999,0.16727516664967862,53.96396396396396,0.5255255255255256,1.6396396396396395
d_d002256,함덕해수욕장,제주,조천읍,1,5.0,5.0,5.0,30.0,1,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,1.1224489795918369,1.0999999999999999,0.16727516664967862,57.84,0.564,1.608
d_d002256,보미다,서귀포,법환동,4,4.0,3.0,3.0,30.0,0,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,0.8461538461538461,0.6734693877551021,0.6599999999999999,-0.4890902030884159,30.0,0.0,5.0
d_d002256,노을해안1014,제주,한경면,5,5.0,5.0,5.0,90.0,0,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,1.0576923076923077,1.1224489795918369,1.0999999999999999,0.16727516664967862,100.0,0.16666666666666666,3.0
d_d002256,제주실탄사격장,서귀포,상예동,5,4.0,3.0,4.0,30.0,0,d002256,7,여,20,0,1,3,3,4,1,4,4,5,1.0,4,5,0.8461538461538461,0.6734693877551021,0.8799999999999999,-0.36002092702059685,30.0,0.0,1.6
